Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockReGLU2'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.99M
num decayed parameter tensors: 32, with 30,382,080 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 23910: loss 3.9758, time 74.39ms, mfu 14.70%
iter 23920: loss 4.4012, time 74.48ms, mfu 14.70%
iter 23930: loss 4.2292, time 74.43ms, mfu 14.70%
iter 23940: loss 4.3814, time 74.43ms, mfu 14.70%
iter 23950: loss 4.2222, time 74.45ms, mfu 14.70%
iter 23960: loss 4.1845, time 74.37ms, mfu 14.70%
iter 23970: loss 4.3459, time 74.42ms, mfu 14.70%
iter 23980: loss 4.3672, time 74.41ms, mfu 14.70%
iter 23990: loss 4.4301, time 74.41ms, mfu 14.70%
0.11415863037109375
0.5357513427734375
0.5187327067057291
0.47539520263671875
0.41720326741536456
0.3368021647135417
step 24000: train loss 4.2548, val loss 4.2806
iter 24000: loss 4.1084, time 17353.00ms, mfu 13.23%
iter 24010: loss 4.4142, time 74.50ms, mfu 13.38%
iter 24020: loss 4.2517, time 74.44ms, mfu 13.51%
iter 24030: loss 4.2524, time 74.51ms, mfu 13.63%
iter 24040: loss 4.2868, time 74.54ms, mfu 13.73%
iter 24050: loss 4.3687, time 74.51ms, mfu 13.83%
iter 24060: loss 4.2969, time 74.48ms, mfu 13.91%
iter 24070: loss 4.1725, time 74.49ms, mfu 13.99%
iter 24080: loss 4.3060, time 74.51ms, mfu 14.06%
iter 24090: loss 4.1924, time 74.43ms, mfu 14.12%
iter 24100: loss 4.3532, time 74.52ms, mfu 14.18%
iter 24110: loss 4.2542, time 71.02ms, mfu 14.30%
iter 24120: loss 4.1109, time 74.49ms, mfu 14.34%
iter 24130: loss 4.3800, time 74.53ms, mfu 14.37%
iter 24140: loss 4.4041, time 74.53ms, mfu 14.40%
iter 24150: loss 4.1550, time 74.50ms, mfu 14.43%
iter 24160: loss 4.2498, time 74.49ms, mfu 14.45%
iter 24170: loss 4.3942, time 74.43ms, mfu 14.48%
iter 24180: loss 4.4038, time 74.55ms, mfu 14.50%
iter 24190: loss 4.3944, time 74.47ms, mfu 14.52%
iter 24200: loss 4.4335, time 89.34ms, mfu 14.29%
iter 24210: loss 4.4916, time 74.50ms, mfu 14.33%
iter 24220: loss 4.2175, time 74.55ms, mfu 14.36%
iter 24230: loss 4.2825, time 74.56ms, mfu 14.39%
iter 24240: loss 4.1953, time 69.54ms, mfu 14.53%
iter 24250: loss 4.1752, time 74.50ms, mfu 14.54%
iter 24260: loss 4.2579, time 68.74ms, mfu 14.68%
iter 24270: loss 4.0344, time 74.50ms, mfu 14.68%
iter 24280: loss 4.2350, time 99.49ms, mfu 14.31%
iter 24290: loss 4.3426, time 74.46ms, mfu 14.35%
iter 24300: loss 4.5972, time 74.46ms, mfu 14.38%
iter 24310: loss 4.1454, time 74.50ms, mfu 14.41%
iter 24320: loss 4.1652, time 74.46ms, mfu 14.44%
iter 24330: loss 4.2415, time 74.47ms, mfu 14.46%
iter 24340: loss 4.4298, time 74.47ms, mfu 14.49%
iter 24350: loss 4.4334, time 74.51ms, mfu 14.51%
iter 24360: loss 4.3546, time 74.49ms, mfu 14.52%
iter 24370: loss 4.2192, time 74.48ms, mfu 14.54%
iter 24380: loss 4.1270, time 74.50ms, mfu 14.55%
iter 24390: loss 4.2063, time 74.50ms, mfu 14.57%
iter 24400: loss 4.0459, time 74.48ms, mfu 14.58%
iter 24410: loss 4.3778, time 74.45ms, mfu 14.59%
iter 24420: loss 4.3964, time 74.46ms, mfu 14.60%
iter 24430: loss 4.0445, time 74.52ms, mfu 14.61%
iter 24440: loss 4.5068, time 74.49ms, mfu 14.61%
iter 24450: loss 4.1328, time 74.50ms, mfu 14.62%
iter 24460: loss 4.4571, time 74.44ms, mfu 14.63%
iter 24470: loss 4.0933, time 74.48ms, mfu 14.63%
iter 24480: loss 4.2811, time 74.45ms, mfu 14.64%
iter 24490: loss 4.4654, time 74.45ms, mfu 14.64%
iter 24500: loss 4.1783, time 74.47ms, mfu 14.65%
iter 24510: loss 4.2351, time 74.50ms, mfu 14.65%
iter 24520: loss 4.0639, time 74.46ms, mfu 14.66%
iter 24530: loss 3.9967, time 74.44ms, mfu 14.66%
iter 24540: loss 4.1399, time 74.43ms, mfu 14.66%
iter 24550: loss 4.1795, time 74.46ms, mfu 14.67%
iter 24560: loss 4.3121, time 74.44ms, mfu 14.67%
iter 24570: loss 4.3331, time 74.43ms, mfu 14.67%
iter 24580: loss 4.0998, time 74.49ms, mfu 14.67%
iter 24590: loss 4.4660, time 74.48ms, mfu 14.67%
iter 24600: loss 4.3497, time 74.46ms, mfu 14.67%
iter 24610: loss 4.1214, time 74.50ms, mfu 14.68%
iter 24620: loss 4.2351, time 74.52ms, mfu 14.68%
iter 24630: loss 4.3714, time 74.47ms, mfu 14.68%
iter 24640: loss 4.1344, time 74.44ms, mfu 14.68%
iter 24650: loss 4.4297, time 74.48ms, mfu 14.68%
iter 24660: loss 4.2680, time 74.48ms, mfu 14.68%
iter 24670: loss 4.1997, time 74.47ms, mfu 14.68%
iter 24680: loss 4.3449, time 74.47ms, mfu 14.68%
iter 24690: loss 4.2104, time 74.47ms, mfu 14.68%
iter 24700: loss 4.6001, time 74.51ms, mfu 14.68%
iter 24710: loss 4.3512, time 74.45ms, mfu 14.68%
iter 24720: loss 4.1631, time 74.54ms, mfu 14.68%
iter 24730: loss 4.2821, time 74.50ms, mfu 14.68%
iter 24740: loss 4.2488, time 74.47ms, mfu 14.68%
iter 24750: loss 4.2238, time 74.49ms, mfu 14.68%
iter 24760: loss 4.3730, time 74.48ms, mfu 14.68%
iter 24770: loss 4.2997, time 74.48ms, mfu 14.68%
iter 24780: loss 4.2860, time 74.48ms, mfu 14.68%
iter 24790: loss 4.3153, time 74.52ms, mfu 14.68%
iter 24800: loss 4.2471, time 74.48ms, mfu 14.68%
iter 24810: loss 4.2125, time 74.54ms, mfu 14.68%
iter 24820: loss 4.3741, time 74.49ms, mfu 14.68%
iter 24830: loss 4.3469, time 74.47ms, mfu 14.68%
iter 24840: loss 4.3792, time 74.49ms, mfu 14.68%
iter 24850: loss 4.1470, time 74.41ms, mfu 14.68%
iter 24860: loss 4.2490, time 74.51ms, mfu 14.68%
iter 24870: loss 4.5146, time 74.51ms, mfu 14.68%
iter 24880: loss 4.3277, time 74.49ms, mfu 14.68%
iter 24890: loss 4.1667, time 74.44ms, mfu 14.68%
iter 24900: loss 4.2244, time 74.51ms, mfu 14.68%
iter 24910: loss 3.9749, time 74.41ms, mfu 14.68%
iter 24920: loss 4.5420, time 74.45ms, mfu 14.69%
iter 24930: loss 4.2931, time 74.43ms, mfu 14.69%
iter 24940: loss 4.2322, time 74.46ms, mfu 14.69%
iter 24950: loss 4.4037, time 74.45ms, mfu 14.69%
iter 24960: loss 4.3488, time 74.52ms, mfu 14.69%
iter 24970: loss 4.3738, time 74.48ms, mfu 14.69%
iter 24980: loss 4.2936, time 74.41ms, mfu 14.69%
iter 24990: loss 4.2271, time 74.49ms, mfu 14.69%
0.12253570556640625
0.5139363606770834
0.48915863037109375
0.45830535888671875
0.3903096516927083
0.34384409586588544
step 25000: train loss 4.2512, val loss 4.2733
saving checkpoint to out-nano-gpt2-BlockReGLU2
iter 25000: loss 4.1450, time 17448.08ms, mfu 13.22%
iter 25010: loss 4.2816, time 74.49ms, mfu 13.37%
iter 25020: loss 4.2803, time 74.50ms, mfu 13.50%
iter 25030: loss 4.1061, time 74.47ms, mfu 13.62%
iter 25040: loss 4.4598, time 74.48ms, mfu 13.73%
iter 25050: loss 4.3860, time 74.51ms, mfu 13.82%
iter 25060: loss 4.1830, time 74.48ms, mfu 13.91%
iter 25070: loss 4.3373, time 74.51ms, mfu 13.98%
iter 25080: loss 4.1255, time 74.53ms, mfu 14.05%
iter 25090: loss 4.2040, time 74.48ms, mfu 14.12%
iter 25100: loss 4.1776, time 74.54ms, mfu 14.17%
iter 25110: loss 4.4708, time 74.49ms, mfu 14.22%
iter 25120: loss 4.1588, time 74.46ms, mfu 14.27%
iter 25130: loss 4.3223, time 74.58ms, mfu 14.31%
iter 25140: loss 4.3403, time 74.53ms, mfu 14.35%
iter 25150: loss 4.3503, time 74.59ms, mfu 14.38%
iter 25160: loss 4.3923, time 74.51ms, mfu 14.41%
iter 25170: loss 4.0849, time 74.51ms, mfu 14.43%
iter 25180: loss 4.1804, time 74.45ms, mfu 14.46%
iter 25190: loss 4.3213, time 74.51ms, mfu 14.48%
iter 25200: loss 4.2815, time 74.51ms, mfu 14.50%
iter 25210: loss 4.2332, time 74.52ms, mfu 14.52%
iter 25220: loss 4.3492, time 74.55ms, mfu 14.53%
iter 25230: loss 4.2719, time 74.45ms, mfu 14.55%
iter 25240: loss 4.3175, time 74.55ms, mfu 14.56%
iter 25250: loss 4.2465, time 74.56ms, mfu 14.57%
iter 25260: loss 4.1399, time 74.57ms, mfu 14.58%
iter 25270: loss 4.2605, time 74.59ms, mfu 14.59%
iter 25280: loss 4.3099, time 74.52ms, mfu 14.60%
iter 25290: loss 4.2652, time 74.55ms, mfu 14.61%
iter 25300: loss 4.2768, time 74.49ms, mfu 14.61%
iter 25310: loss 4.0635, time 74.50ms, mfu 14.62%
iter 25320: loss 4.2118, time 74.50ms, mfu 14.63%
iter 25330: loss 4.3401, time 74.54ms, mfu 14.63%
iter 25340: loss 4.2890, time 74.48ms, mfu 14.64%
iter 25350: loss 4.3292, time 74.48ms, mfu 14.64%
iter 25360: loss 4.1085, time 74.46ms, mfu 14.65%
iter 25370: loss 4.3135, time 74.58ms, mfu 14.65%
iter 25380: loss 4.4052, time 74.55ms, mfu 14.65%
iter 25390: loss 4.2338, time 74.55ms, mfu 14.65%
iter 25400: loss 4.2582, time 74.50ms, mfu 14.66%
iter 25410: loss 4.3476, time 74.53ms, mfu 14.66%
iter 25420: loss 4.5043, time 74.47ms, mfu 14.66%
iter 25430: loss 4.2502, time 74.42ms, mfu 14.66%
iter 25440: loss 4.1319, time 74.50ms, mfu 14.67%
iter 25450: loss 4.4416, time 74.49ms, mfu 14.67%
iter 25460: loss 4.2630, time 74.46ms, mfu 14.67%
iter 25470: loss 4.3056, time 74.52ms, mfu 14.67%
iter 25480: loss 4.4047, time 74.50ms, mfu 14.67%
iter 25490: loss 4.3005, time 74.56ms, mfu 14.67%
iter 25500: loss 4.1842, time 74.51ms, mfu 14.67%
iter 25510: loss 4.1523, time 74.53ms, mfu 14.67%
iter 25520: loss 4.2827, time 74.46ms, mfu 14.67%
iter 25530: loss 4.3120, time 74.51ms, mfu 14.67%
iter 25540: loss 4.3128, time 74.50ms, mfu 14.67%
iter 25550: loss 4.1978, time 74.47ms, mfu 14.68%
iter 25560: loss 4.3096, time 74.48ms, mfu 14.68%
iter 25570: loss 4.1209, time 74.46ms, mfu 14.68%
iter 25580: loss 4.2808, time 74.50ms, mfu 14.68%
iter 25590: loss 4.3230, time 74.47ms, mfu 14.68%
iter 25600: loss 4.1375, time 74.51ms, mfu 14.68%
iter 25610: loss 4.3916, time 74.46ms, mfu 14.68%
iter 25620: loss 4.2117, time 74.53ms, mfu 14.68%
iter 25630: loss 4.2355, time 74.44ms, mfu 14.68%
iter 25640: loss 4.2242, time 74.53ms, mfu 14.68%
iter 25650: loss 4.3529, time 74.51ms, mfu 14.68%
iter 25660: loss 4.1753, time 74.51ms, mfu 14.68%
iter 25670: loss 4.2630, time 74.43ms, mfu 14.68%
iter 25680: loss 4.3204, time 74.51ms, mfu 14.68%
iter 25690: loss 3.9869, time 74.52ms, mfu 14.68%
iter 25700: loss 4.0603, time 74.50ms, mfu 14.68%
iter 25710: loss 4.2583, time 74.48ms, mfu 14.68%
iter 25720: loss 4.1334, time 74.45ms, mfu 14.68%
iter 25730: loss 4.1790, time 74.48ms, mfu 14.68%
iter 25740: loss 4.3378, time 74.48ms, mfu 14.68%
iter 25750: loss 4.2555, time 74.40ms, mfu 14.68%
iter 25760: loss 4.1676, time 74.47ms, mfu 14.68%
iter 25770: loss 4.1445, time 74.47ms, mfu 14.68%
iter 25780: loss 4.0904, time 74.49ms, mfu 14.68%
iter 25790: loss 4.2659, time 74.51ms, mfu 14.68%
iter 25800: loss 4.0761, time 74.49ms, mfu 14.68%
iter 25810: loss 4.4011, time 74.45ms, mfu 14.68%
iter 25820: loss 4.3053, time 74.48ms, mfu 14.68%
iter 25830: loss 4.2754, time 74.46ms, mfu 14.68%
iter 25840: loss 4.3455, time 74.47ms, mfu 14.69%
iter 25850: loss 4.2672, time 74.45ms, mfu 14.69%
iter 25860: loss 4.2346, time 74.49ms, mfu 14.69%
iter 25870: loss 4.4066, time 74.38ms, mfu 14.69%
iter 25880: loss 4.4522, time 74.46ms, mfu 14.69%
iter 25890: loss 4.1856, time 74.52ms, mfu 14.69%
iter 25900: loss 4.2477, time 74.46ms, mfu 14.69%
iter 25910: loss 4.4089, time 74.51ms, mfu 14.69%
iter 25920: loss 4.2445, time 74.44ms, mfu 14.69%
iter 25930: loss 4.2097, time 74.47ms, mfu 14.69%
iter 25940: loss 4.3020, time 74.49ms, mfu 14.69%
iter 25950: loss 4.3746, time 74.48ms, mfu 14.69%
iter 25960: loss 4.3992, time 74.44ms, mfu 14.69%
iter 25970: loss 4.3300, time 74.41ms, mfu 14.69%
iter 25980: loss 4.1803, time 74.45ms, mfu 14.69%
iter 25990: loss 3.9975, time 74.47ms, mfu 14.69%
0.11681620279947917
0.5525054931640625
0.512054443359375
0.4768269856770833
0.3931935628255208
0.33880869547526044
step 26000: train loss 4.2533, val loss 4.2689
saving checkpoint to out-nano-gpt2-BlockReGLU2
iter 26000: loss 4.1035, time 17459.83ms, mfu 13.23%
iter 26010: loss 4.1295, time 74.50ms, mfu 13.37%
iter 26020: loss 4.3232, time 74.52ms, mfu 13.50%
iter 26030: loss 4.1788, time 74.56ms, mfu 13.62%
iter 26040: loss 4.0780, time 74.45ms, mfu 13.73%
iter 26050: loss 4.2672, time 74.55ms, mfu 13.82%
iter 26060: loss 4.1362, time 74.49ms, mfu 13.91%
iter 26070: loss 4.1565, time 74.48ms, mfu 13.98%
iter 26080: loss 4.2349, time 74.51ms, mfu 14.05%
iter 26090: loss 4.3381, time 74.51ms, mfu 14.12%
iter 26100: loss 4.3217, time 74.57ms, mfu 14.17%
iter 26110: loss 4.3894, time 74.56ms, mfu 14.22%
iter 26120: loss 4.1828, time 74.50ms, mfu 14.27%
iter 26130: loss 4.1559, time 74.57ms, mfu 14.31%
iter 26140: loss 4.4276, time 74.54ms, mfu 14.34%
iter 26150: loss 4.1921, time 74.54ms, mfu 14.38%
iter 26160: loss 4.1479, time 74.53ms, mfu 14.41%
iter 26170: loss 4.1972, time 74.46ms, mfu 14.43%
iter 26180: loss 4.1034, time 74.52ms, mfu 14.46%
iter 26190: loss 4.3104, time 74.50ms, mfu 14.48%
iter 26200: loss 4.2024, time 74.47ms, mfu 14.50%
iter 26210: loss 4.2563, time 74.51ms, mfu 14.52%
iter 26220: loss 4.3194, time 74.51ms, mfu 14.54%
iter 26230: loss 4.2556, time 74.49ms, mfu 14.55%
iter 26240: loss 4.3685, time 74.50ms, mfu 14.56%
iter 26250: loss 4.2647, time 74.49ms, mfu 14.57%
iter 26260: loss 4.3672, time 74.48ms, mfu 14.59%
iter 26270: loss 4.2721, time 74.48ms, mfu 14.60%
iter 26280: loss 4.1817, time 74.52ms, mfu 14.60%
iter 26290: loss 4.3487, time 74.49ms, mfu 14.61%
iter 26300: loss 4.2821, time 74.53ms, mfu 14.62%
iter 26310: loss 4.4499, time 74.48ms, mfu 14.62%
iter 26320: loss 4.3016, time 74.53ms, mfu 14.63%
iter 26330: loss 4.2858, time 74.50ms, mfu 14.63%
iter 26340: loss 4.0637, time 74.50ms, mfu 14.64%
iter 26350: loss 4.1479, time 74.53ms, mfu 14.64%
iter 26360: loss 4.3095, time 74.56ms, mfu 14.65%
iter 26370: loss 4.1538, time 74.47ms, mfu 14.65%
iter 26380: loss 4.1913, time 74.46ms, mfu 14.65%
iter 26390: loss 4.1441, time 74.52ms, mfu 14.66%
iter 26400: loss 4.2993, time 74.48ms, mfu 14.66%
iter 26410: loss 4.3098, time 74.53ms, mfu 14.66%
iter 26420: loss 4.1842, time 74.47ms, mfu 14.66%
iter 26430: loss 4.2340, time 74.48ms, mfu 14.67%
iter 26440: loss 4.1106, time 74.48ms, mfu 14.67%
iter 26450: loss 4.3394, time 74.49ms, mfu 14.67%
iter 26460: loss 4.2715, time 74.55ms, mfu 14.67%
iter 26470: loss 4.1949, time 74.50ms, mfu 14.67%
iter 26480: loss 4.3010, time 74.45ms, mfu 14.67%
iter 26490: loss 4.2571, time 74.53ms, mfu 14.67%
iter 26500: loss 4.1955, time 74.52ms, mfu 14.67%
iter 26510: loss 4.0443, time 74.45ms, mfu 14.67%
iter 26520: loss 4.4219, time 74.45ms, mfu 14.68%
iter 26530: loss 4.3096, time 74.45ms, mfu 14.68%
iter 26540: loss 4.1568, time 74.48ms, mfu 14.68%
iter 26550: loss 4.1641, time 74.41ms, mfu 14.68%
iter 26560: loss 4.3677, time 74.42ms, mfu 14.68%
iter 26570: loss 4.1633, time 74.48ms, mfu 14.68%
iter 26580: loss 4.3740, time 74.47ms, mfu 14.68%
iter 26590: loss 4.3144, time 74.45ms, mfu 14.68%
iter 26600: loss 4.1704, time 74.47ms, mfu 14.68%
iter 26610: loss 4.1610, time 74.49ms, mfu 14.68%
iter 26620: loss 4.3640, time 74.46ms, mfu 14.68%
iter 26630: loss 4.2060, time 74.46ms, mfu 14.68%
iter 26640: loss 4.1941, time 74.50ms, mfu 14.68%
iter 26650: loss 4.2556, time 74.48ms, mfu 14.68%
iter 26660: loss 4.3770, time 74.47ms, mfu 14.68%
iter 26670: loss 4.3640, time 74.43ms, mfu 14.69%
iter 26680: loss 4.1710, time 74.48ms, mfu 14.69%
iter 26690: loss 4.2154, time 74.47ms, mfu 14.69%
iter 26700: loss 4.3208, time 74.45ms, mfu 14.69%
iter 26710: loss 4.1488, time 74.47ms, mfu 14.69%
iter 26720: loss 4.2524, time 74.42ms, mfu 14.69%
iter 26730: loss 4.0715, time 74.50ms, mfu 14.69%
iter 26740: loss 4.3689, time 74.51ms, mfu 14.69%
iter 26750: loss 4.2412, time 74.39ms, mfu 14.69%
iter 26760: loss 4.3673, time 74.50ms, mfu 14.69%
iter 26770: loss 4.2540, time 74.46ms, mfu 14.69%
iter 26780: loss 4.3667, time 74.48ms, mfu 14.69%
iter 26790: loss 4.2577, time 74.48ms, mfu 14.69%
iter 26800: loss 4.1041, time 74.40ms, mfu 14.69%
iter 26810: loss 4.2490, time 74.43ms, mfu 14.69%
iter 26820: loss 4.1374, time 74.42ms, mfu 14.69%
iter 26830: loss 4.3510, time 74.45ms, mfu 14.69%
iter 26840: loss 4.1600, time 74.47ms, mfu 14.69%
iter 26850: loss 4.2611, time 74.48ms, mfu 14.69%
iter 26860: loss 4.3818, time 74.56ms, mfu 14.69%
iter 26870: loss 4.3339, time 74.46ms, mfu 14.69%
iter 26880: loss 4.1868, time 74.44ms, mfu 14.69%
iter 26890: loss 4.2229, time 74.53ms, mfu 14.69%
iter 26900: loss 4.1593, time 74.48ms, mfu 14.69%
iter 26910: loss 4.4276, time 74.48ms, mfu 14.69%
iter 26920: loss 4.0941, time 74.46ms, mfu 14.69%
iter 26930: loss 4.2460, time 74.50ms, mfu 14.69%
iter 26940: loss 4.1391, time 74.57ms, mfu 14.68%
iter 26950: loss 4.1959, time 74.41ms, mfu 14.69%
iter 26960: loss 4.2569, time 74.54ms, mfu 14.68%
iter 26970: loss 4.0877, time 74.40ms, mfu 14.69%
iter 26980: loss 4.1321, time 74.47ms, mfu 14.69%
iter 26990: loss 4.0445, time 100.67ms, mfu 14.30%
0.12017567952473958
0.5468368530273438
0.5027008056640625
0.4481964111328125
0.37076059977213544
0.3081817626953125
step 27000: train loss 4.2455, val loss 4.2509
saving checkpoint to out-nano-gpt2-BlockReGLU2
iter 27000: loss 4.0779, time 18226.02ms, mfu 12.88%
iter 27010: loss 4.4876, time 104.37ms, mfu 12.64%
iter 27020: loss 4.4543, time 74.51ms, mfu 12.84%
iter 27030: loss 4.2534, time 74.51ms, mfu 13.03%
iter 27040: loss 4.2116, time 74.90ms, mfu 13.18%
iter 27050: loss 4.1730, time 74.45ms, mfu 13.33%
iter 27060: loss 4.1251, time 74.49ms, mfu 13.47%
iter 27070: loss 4.1637, time 74.52ms, mfu 13.59%
iter 27080: loss 4.3925, time 86.45ms, mfu 13.50%
iter 27090: loss 4.2698, time 74.51ms, mfu 13.61%
iter 27100: loss 4.1893, time 74.50ms, mfu 13.72%
iter 27110: loss 4.2254, time 74.54ms, mfu 13.82%
iter 27120: loss 4.2016, time 74.47ms, mfu 13.90%
iter 27130: loss 4.3393, time 74.50ms, mfu 13.98%
iter 27140: loss 4.1218, time 74.50ms, mfu 14.05%
iter 27150: loss 4.4099, time 74.61ms, mfu 14.11%
iter 27160: loss 4.0559, time 74.51ms, mfu 14.17%
iter 27170: loss 4.1950, time 74.51ms, mfu 14.22%
iter 27180: loss 4.3687, time 74.53ms, mfu 14.27%
iter 27190: loss 4.1776, time 74.48ms, mfu 14.31%
iter 27200: loss 4.3064, time 74.49ms, mfu 14.34%
iter 27210: loss 4.2887, time 74.44ms, mfu 14.38%
iter 27220: loss 4.1766, time 74.53ms, mfu 14.41%
iter 27230: loss 4.2154, time 74.55ms, mfu 14.44%
iter 27240: loss 4.4367, time 74.56ms, mfu 14.46%
iter 27250: loss 4.1007, time 74.53ms, mfu 14.48%
iter 27260: loss 4.2323, time 74.50ms, mfu 14.50%
iter 27270: loss 4.4555, time 74.47ms, mfu 14.52%
iter 27280: loss 4.3400, time 74.51ms, mfu 14.54%
iter 27290: loss 4.3143, time 74.56ms, mfu 14.55%
iter 27300: loss 4.2269, time 74.53ms, mfu 14.56%
iter 27310: loss 4.3178, time 74.51ms, mfu 14.57%
iter 27320: loss 4.1439, time 74.51ms, mfu 14.58%
iter 27330: loss 4.1905, time 74.46ms, mfu 14.59%
iter 27340: loss 4.3282, time 74.49ms, mfu 14.60%
iter 27350: loss 4.3413, time 74.53ms, mfu 14.61%
iter 27360: loss 4.1560, time 74.56ms, mfu 14.62%
iter 27370: loss 4.0582, time 74.50ms, mfu 14.62%
iter 27380: loss 4.3779, time 74.49ms, mfu 14.63%
iter 27390: loss 4.3833, time 74.50ms, mfu 14.63%
iter 27400: loss 4.4574, time 74.48ms, mfu 14.64%
iter 27410: loss 4.3061, time 74.51ms, mfu 14.64%
iter 27420: loss 4.3042, time 74.46ms, mfu 14.65%
iter 27430: loss 4.1322, time 74.54ms, mfu 14.65%
iter 27440: loss 4.2820, time 74.49ms, mfu 14.65%
iter 27450: loss 4.2949, time 74.46ms, mfu 14.66%
iter 27460: loss 4.3801, time 74.50ms, mfu 14.66%
iter 27470: loss 4.3221, time 74.51ms, mfu 14.66%
iter 27480: loss 4.3496, time 74.43ms, mfu 14.66%
iter 27490: loss 4.2628, time 74.50ms, mfu 14.67%
iter 27500: loss 4.1613, time 74.46ms, mfu 14.67%
iter 27510: loss 4.2991, time 74.52ms, mfu 14.67%
iter 27520: loss 4.1514, time 74.57ms, mfu 14.67%
iter 27530: loss 4.1630, time 74.50ms, mfu 14.67%
iter 27540: loss 4.1977, time 74.51ms, mfu 14.67%
iter 27550: loss 4.2090, time 74.50ms, mfu 14.67%
iter 27560: loss 4.2042, time 74.48ms, mfu 14.67%
iter 27570: loss 4.2617, time 74.52ms, mfu 14.67%
iter 27580: loss 4.2400, time 74.51ms, mfu 14.67%
iter 27590: loss 4.3854, time 74.48ms, mfu 14.68%
iter 27600: loss 4.4234, time 74.47ms, mfu 14.68%
iter 27610: loss 4.2364, time 74.45ms, mfu 14.68%
iter 27620: loss 4.3063, time 74.41ms, mfu 14.68%
iter 27630: loss 4.1972, time 74.49ms, mfu 14.68%
iter 27640: loss 4.2054, time 74.59ms, mfu 14.68%
iter 27650: loss 4.0156, time 74.43ms, mfu 14.68%
iter 27660: loss 4.2921, time 74.51ms, mfu 14.68%
iter 27670: loss 3.9372, time 74.46ms, mfu 14.68%
iter 27680: loss 4.3283, time 74.52ms, mfu 14.68%
iter 27690: loss 4.1777, time 74.48ms, mfu 14.68%
iter 27700: loss 4.2664, time 74.54ms, mfu 14.68%
iter 27710: loss 4.2397, time 74.53ms, mfu 14.68%
iter 27720: loss 4.1967, time 74.54ms, mfu 14.68%
iter 27730: loss 4.3350, time 74.45ms, mfu 14.68%
iter 27740: loss 4.3429, time 74.48ms, mfu 14.68%
iter 27750: loss 4.3432, time 74.51ms, mfu 14.68%
iter 27760: loss 4.2864, time 74.54ms, mfu 14.68%
iter 27770: loss 4.1329, time 74.45ms, mfu 14.68%
iter 27780: loss 4.2432, time 74.49ms, mfu 14.68%
iter 27790: loss 4.2966, time 74.53ms, mfu 14.68%
iter 27800: loss 4.2374, time 74.49ms, mfu 14.68%
iter 27810: loss 4.2981, time 74.48ms, mfu 14.68%
iter 27820: loss 4.4804, time 74.48ms, mfu 14.68%
iter 27830: loss 4.2463, time 74.48ms, mfu 14.68%
iter 27840: loss 3.8602, time 74.43ms, mfu 14.68%
iter 27850: loss 4.1602, time 74.55ms, mfu 14.68%
iter 27860: loss 4.1580, time 74.54ms, mfu 14.68%
iter 27870: loss 4.2001, time 74.47ms, mfu 14.68%
iter 27880: loss 4.2630, time 74.45ms, mfu 14.68%
iter 27890: loss 4.2426, time 74.47ms, mfu 14.68%
iter 27900: loss 4.2865, time 74.50ms, mfu 14.68%
iter 27910: loss 4.2853, time 74.48ms, mfu 14.68%
iter 27920: loss 4.0579, time 74.51ms, mfu 14.68%
iter 27930: loss 4.1869, time 74.57ms, mfu 14.68%
iter 27940: loss 4.2290, time 74.53ms, mfu 14.68%
iter 27950: loss 4.2711, time 74.54ms, mfu 14.68%
iter 27960: loss 4.2958, time 74.58ms, mfu 14.68%
iter 27970: loss 4.2348, time 74.52ms, mfu 14.68%
iter 27980: loss 4.3261, time 74.46ms, mfu 14.68%
iter 27990: loss 4.3893, time 74.47ms, mfu 14.68%
0.12546284993489584
0.5667928059895834
0.5183181762695312
0.48289744059244794
0.39231618245442706
0.3101348876953125
step 28000: train loss 4.2404, val loss 4.2529
iter 28000: loss 4.3944, time 17065.25ms, mfu 13.22%
iter 28010: loss 4.0612, time 74.50ms, mfu 13.36%
iter 28020: loss 4.1950, time 74.53ms, mfu 13.50%
iter 28030: loss 4.2024, time 74.53ms, mfu 13.61%
iter 28040: loss 4.1042, time 74.51ms, mfu 13.72%
iter 28050: loss 4.0528, time 74.49ms, mfu 13.82%
