Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-SwiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 42600: loss 3.9071, time 74.26ms, mfu 14.70%
iter 42610: loss 3.6127, time 74.19ms, mfu 14.70%
iter 42620: loss 3.9529, time 74.29ms, mfu 14.70%
iter 42630: loss 3.8591, time 74.11ms, mfu 14.70%
iter 42640: loss 3.9184, time 74.24ms, mfu 14.70%
iter 42650: loss 3.7523, time 74.30ms, mfu 14.70%
iter 42660: loss 3.8138, time 74.25ms, mfu 14.70%
iter 42670: loss 3.8851, time 74.24ms, mfu 14.70%
iter 42680: loss 3.9427, time 74.21ms, mfu 14.71%
iter 42690: loss 4.0114, time 74.21ms, mfu 14.71%
iter 42700: loss 4.0089, time 74.28ms, mfu 14.71%
iter 42710: loss 3.8956, time 74.23ms, mfu 14.71%
iter 42720: loss 3.9435, time 74.25ms, mfu 14.71%
iter 42730: loss 3.8430, time 74.26ms, mfu 14.71%
iter 42740: loss 4.0149, time 74.24ms, mfu 14.71%
iter 42750: loss 3.8871, time 74.24ms, mfu 14.71%
iter 42760: loss 3.8914, time 74.26ms, mfu 14.71%
iter 42770: loss 3.9202, time 74.24ms, mfu 14.71%
iter 42780: loss 3.8726, time 74.27ms, mfu 14.71%
iter 42790: loss 3.8925, time 74.21ms, mfu 14.71%
iter 42800: loss 4.0198, time 74.24ms, mfu 14.71%
iter 42810: loss 4.0780, time 74.23ms, mfu 14.71%
iter 42820: loss 3.7955, time 74.25ms, mfu 14.71%
iter 42830: loss 3.9086, time 74.30ms, mfu 14.71%
iter 42840: loss 3.9351, time 74.28ms, mfu 14.71%
iter 42850: loss 3.8283, time 74.25ms, mfu 14.71%
iter 42860: loss 3.9331, time 74.22ms, mfu 14.71%
iter 42870: loss 3.7578, time 74.21ms, mfu 14.71%
iter 42880: loss 3.8450, time 74.27ms, mfu 14.71%
iter 42890: loss 3.9832, time 74.21ms, mfu 14.71%
iter 42900: loss 4.1143, time 74.22ms, mfu 14.71%
iter 42910: loss 3.8626, time 74.22ms, mfu 14.71%
iter 42920: loss 4.0139, time 74.25ms, mfu 14.71%
iter 42930: loss 3.7443, time 74.25ms, mfu 14.71%
iter 42940: loss 3.9843, time 74.21ms, mfu 14.71%
iter 42950: loss 4.0501, time 74.23ms, mfu 14.71%
iter 42960: loss 3.8945, time 74.30ms, mfu 14.71%
iter 42970: loss 3.9112, time 74.23ms, mfu 14.71%
iter 42980: loss 3.9573, time 74.26ms, mfu 14.71%
iter 42990: loss 4.1321, time 74.24ms, mfu 14.71%
step 43000: train loss 3.9241, val loss 3.9384
saving checkpoint to out-nano-gpt2-SwiGLU
iter 43000: loss 3.9139, time 17517.55ms, mfu 13.24%
iter 43010: loss 3.8527, time 74.26ms, mfu 13.39%
iter 43020: loss 4.0424, time 74.27ms, mfu 13.52%
iter 43030: loss 3.9439, time 74.28ms, mfu 13.64%
iter 43040: loss 4.0732, time 74.29ms, mfu 13.74%
iter 43050: loss 3.8387, time 74.32ms, mfu 13.84%
iter 43060: loss 3.8632, time 74.32ms, mfu 13.93%
iter 43070: loss 3.6750, time 74.31ms, mfu 14.00%
iter 43080: loss 4.0717, time 74.23ms, mfu 14.07%
iter 43090: loss 3.9946, time 74.29ms, mfu 14.14%
iter 43100: loss 3.9450, time 74.31ms, mfu 14.19%
iter 43110: loss 4.0277, time 74.30ms, mfu 14.24%
iter 43120: loss 3.9260, time 74.30ms, mfu 14.29%
iter 43130: loss 3.7650, time 74.26ms, mfu 14.33%
iter 43140: loss 4.1388, time 74.24ms, mfu 14.37%
iter 43150: loss 3.8150, time 74.29ms, mfu 14.40%
iter 43160: loss 3.8643, time 74.30ms, mfu 14.43%
iter 43170: loss 3.8643, time 74.22ms, mfu 14.46%
iter 43180: loss 4.0847, time 74.29ms, mfu 14.48%
iter 43190: loss 3.9023, time 74.33ms, mfu 14.50%
iter 43200: loss 3.9533, time 74.24ms, mfu 14.52%
iter 43210: loss 3.8474, time 74.29ms, mfu 14.54%
iter 43220: loss 4.0436, time 74.31ms, mfu 14.56%
iter 43230: loss 4.0486, time 74.25ms, mfu 14.57%
iter 43240: loss 3.8835, time 74.29ms, mfu 14.58%
iter 43250: loss 3.8959, time 74.27ms, mfu 14.60%
iter 43260: loss 3.9281, time 74.27ms, mfu 14.61%
iter 43270: loss 3.8127, time 74.26ms, mfu 14.62%
iter 43280: loss 4.0186, time 74.30ms, mfu 14.62%
iter 43290: loss 3.9474, time 74.32ms, mfu 14.63%
iter 43300: loss 4.1396, time 74.26ms, mfu 14.64%
iter 43310: loss 3.7790, time 74.28ms, mfu 14.64%
iter 43320: loss 4.1187, time 74.27ms, mfu 14.65%
iter 43330: loss 3.9824, time 74.29ms, mfu 14.66%
iter 43340: loss 3.8098, time 74.28ms, mfu 14.66%
iter 43350: loss 4.0018, time 74.28ms, mfu 14.66%
iter 43360: loss 4.0087, time 74.29ms, mfu 14.67%
iter 43370: loss 3.9127, time 74.32ms, mfu 14.67%
iter 43380: loss 3.8944, time 74.27ms, mfu 14.67%
iter 43390: loss 3.7672, time 74.27ms, mfu 14.68%
iter 43400: loss 3.9961, time 74.28ms, mfu 14.68%
iter 43410: loss 4.0163, time 74.32ms, mfu 14.68%
iter 43420: loss 3.9018, time 74.33ms, mfu 14.68%
iter 43430: loss 3.8709, time 74.30ms, mfu 14.68%
iter 43440: loss 3.9365, time 74.27ms, mfu 14.68%
iter 43450: loss 3.7049, time 74.26ms, mfu 14.69%
iter 43460: loss 4.0449, time 74.28ms, mfu 14.69%
iter 43470: loss 3.8544, time 74.29ms, mfu 14.69%
iter 43480: loss 3.8392, time 74.35ms, mfu 14.69%
iter 43490: loss 3.9250, time 74.33ms, mfu 14.69%
iter 43500: loss 3.8215, time 74.26ms, mfu 14.69%
iter 43510: loss 3.9789, time 74.28ms, mfu 14.69%
iter 43520: loss 3.7625, time 74.26ms, mfu 14.69%
iter 43530: loss 3.8585, time 74.24ms, mfu 14.69%
iter 43540: loss 3.9000, time 74.23ms, mfu 14.70%
iter 43550: loss 3.9233, time 74.24ms, mfu 14.70%
iter 43560: loss 3.9318, time 74.17ms, mfu 14.70%
iter 43570: loss 3.8828, time 74.23ms, mfu 14.70%
iter 43580: loss 4.0557, time 74.27ms, mfu 14.70%
iter 43590: loss 3.6967, time 74.25ms, mfu 14.70%
iter 43600: loss 3.9321, time 74.30ms, mfu 14.70%
iter 43610: loss 3.9932, time 74.24ms, mfu 14.70%
iter 43620: loss 3.9155, time 74.24ms, mfu 14.70%
iter 43630: loss 3.7677, time 74.29ms, mfu 14.70%
iter 43640: loss 3.8593, time 74.26ms, mfu 14.70%
iter 43650: loss 3.8579, time 74.32ms, mfu 14.70%
iter 43660: loss 3.9800, time 74.28ms, mfu 14.70%
iter 43670: loss 4.0448, time 74.29ms, mfu 14.70%
iter 43680: loss 3.9997, time 74.26ms, mfu 14.70%
iter 43690: loss 3.8275, time 74.29ms, mfu 14.70%
iter 43700: loss 3.9447, time 74.27ms, mfu 14.70%
iter 43710: loss 4.0075, time 74.35ms, mfu 14.70%
iter 43720: loss 3.8016, time 74.24ms, mfu 14.70%
iter 43730: loss 3.6972, time 74.30ms, mfu 14.70%
iter 43740: loss 4.0844, time 74.28ms, mfu 14.70%
iter 43750: loss 3.7008, time 74.31ms, mfu 14.70%
iter 43760: loss 3.9269, time 74.28ms, mfu 14.70%
iter 43770: loss 4.1213, time 74.27ms, mfu 14.70%
iter 43780: loss 3.8492, time 74.28ms, mfu 14.70%
iter 43790: loss 4.0178, time 74.32ms, mfu 14.70%
iter 43800: loss 3.7626, time 74.23ms, mfu 14.70%
iter 43810: loss 3.7772, time 74.32ms, mfu 14.70%
iter 43820: loss 3.8649, time 74.29ms, mfu 14.70%
iter 43830: loss 3.8802, time 74.30ms, mfu 14.70%
iter 43840: loss 3.7787, time 74.24ms, mfu 14.70%
iter 43850: loss 4.1963, time 74.22ms, mfu 14.70%
iter 43860: loss 3.9901, time 74.28ms, mfu 14.70%
iter 43870: loss 3.9152, time 74.25ms, mfu 14.70%
iter 43880: loss 4.0543, time 74.26ms, mfu 14.70%
iter 43890: loss 3.9883, time 74.25ms, mfu 14.70%
iter 43900: loss 4.0109, time 74.22ms, mfu 14.70%
iter 43910: loss 3.9129, time 74.26ms, mfu 14.70%
iter 43920: loss 4.0828, time 74.20ms, mfu 14.70%
iter 43930: loss 3.9416, time 74.26ms, mfu 14.70%
iter 43940: loss 3.8594, time 74.25ms, mfu 14.70%
iter 43950: loss 3.9705, time 74.22ms, mfu 14.71%
iter 43960: loss 3.9166, time 74.27ms, mfu 14.71%
iter 43970: loss 3.9186, time 74.24ms, mfu 14.71%
iter 43980: loss 3.9538, time 74.32ms, mfu 14.70%
iter 43990: loss 3.9970, time 74.23ms, mfu 14.71%
step 44000: train loss 3.9251, val loss 3.9365
saving checkpoint to out-nano-gpt2-SwiGLU
iter 44000: loss 4.0274, time 17506.33ms, mfu 13.24%
iter 44010: loss 3.8904, time 74.27ms, mfu 13.39%
iter 44020: loss 4.0270, time 74.28ms, mfu 13.52%
iter 44030: loss 3.9441, time 74.31ms, mfu 13.64%
iter 44040: loss 3.9782, time 74.28ms, mfu 13.74%
iter 44050: loss 4.0140, time 74.32ms, mfu 13.84%
iter 44060: loss 4.0304, time 74.32ms, mfu 13.92%
iter 44070: loss 3.7904, time 74.30ms, mfu 14.00%
iter 44080: loss 3.9230, time 74.27ms, mfu 14.07%
iter 44090: loss 3.8701, time 74.33ms, mfu 14.13%
iter 44100: loss 3.9274, time 74.32ms, mfu 14.19%
iter 44110: loss 4.0219, time 74.30ms, mfu 14.24%
iter 44120: loss 3.8973, time 74.25ms, mfu 14.29%
iter 44130: loss 3.9519, time 74.30ms, mfu 14.33%
iter 44140: loss 3.8936, time 74.27ms, mfu 14.36%
iter 44150: loss 3.9100, time 74.30ms, mfu 14.40%
iter 44160: loss 4.0398, time 74.28ms, mfu 14.43%
iter 44170: loss 4.0442, time 74.29ms, mfu 14.46%
iter 44180: loss 3.8995, time 74.30ms, mfu 14.48%
iter 44190: loss 3.9975, time 74.30ms, mfu 14.50%
iter 44200: loss 3.9331, time 74.27ms, mfu 14.52%
iter 44210: loss 3.8264, time 74.25ms, mfu 14.54%
iter 44220: loss 4.0143, time 74.29ms, mfu 14.56%
iter 44230: loss 3.9607, time 74.24ms, mfu 14.57%
iter 44240: loss 3.7880, time 74.27ms, mfu 14.58%
iter 44250: loss 4.4146, time 74.33ms, mfu 14.60%
iter 44260: loss 3.6913, time 74.29ms, mfu 14.61%
iter 44270: loss 3.9258, time 74.32ms, mfu 14.61%
iter 44280: loss 3.8516, time 74.27ms, mfu 14.62%
iter 44290: loss 4.1279, time 74.29ms, mfu 14.63%
iter 44300: loss 3.9788, time 74.29ms, mfu 14.64%
iter 44310: loss 4.0230, time 74.29ms, mfu 14.64%
iter 44320: loss 4.0975, time 74.26ms, mfu 14.65%
iter 44330: loss 4.0208, time 74.23ms, mfu 14.66%
iter 44340: loss 3.9948, time 74.22ms, mfu 14.66%
iter 44350: loss 3.8193, time 74.26ms, mfu 14.67%
iter 44360: loss 3.9989, time 74.27ms, mfu 14.67%
iter 44370: loss 3.7851, time 74.30ms, mfu 14.67%
iter 44380: loss 3.9373, time 74.29ms, mfu 14.67%
iter 44390: loss 3.8740, time 74.24ms, mfu 14.68%
iter 44400: loss 3.8856, time 74.27ms, mfu 14.68%
iter 44410: loss 4.1220, time 74.26ms, mfu 14.68%
iter 44420: loss 3.9148, time 74.29ms, mfu 14.68%
iter 44430: loss 3.9427, time 74.27ms, mfu 14.69%
iter 44440: loss 3.9499, time 74.27ms, mfu 14.69%
iter 44450: loss 3.9046, time 74.25ms, mfu 14.69%
iter 44460: loss 3.9789, time 74.24ms, mfu 14.69%
iter 44470: loss 3.7260, time 74.29ms, mfu 14.69%
iter 44480: loss 3.9539, time 74.26ms, mfu 14.69%
iter 44490: loss 3.9861, time 74.25ms, mfu 14.70%
iter 44500: loss 3.9915, time 74.21ms, mfu 14.70%
iter 44510: loss 3.9496, time 74.24ms, mfu 14.70%
iter 44520: loss 4.0650, time 74.24ms, mfu 14.70%
iter 44530: loss 3.9973, time 74.28ms, mfu 14.70%
iter 44540: loss 3.9980, time 74.23ms, mfu 14.70%
iter 44550: loss 3.9613, time 74.26ms, mfu 14.70%
iter 44560: loss 3.8408, time 74.26ms, mfu 14.70%
iter 44570: loss 3.9631, time 74.23ms, mfu 14.70%
iter 44580: loss 3.8793, time 74.24ms, mfu 14.70%
iter 44590: loss 3.9980, time 74.19ms, mfu 14.70%
iter 44600: loss 3.8948, time 74.24ms, mfu 14.70%
iter 44610: loss 3.8077, time 74.20ms, mfu 14.71%
iter 44620: loss 3.9421, time 74.31ms, mfu 14.70%
iter 44630: loss 3.8706, time 74.24ms, mfu 14.71%
iter 44640: loss 3.9511, time 74.20ms, mfu 14.71%
iter 44650: loss 4.0086, time 74.21ms, mfu 14.71%
iter 44660: loss 3.7916, time 74.22ms, mfu 14.71%
iter 44670: loss 3.8600, time 74.26ms, mfu 14.71%
iter 44680: loss 3.9662, time 74.26ms, mfu 14.71%
iter 44690: loss 3.9607, time 74.19ms, mfu 14.71%
iter 44700: loss 3.6604, time 74.28ms, mfu 14.71%
iter 44710: loss 3.8464, time 74.26ms, mfu 14.71%
iter 44720: loss 3.8821, time 74.25ms, mfu 14.71%
iter 44730: loss 4.0547, time 74.27ms, mfu 14.71%
iter 44740: loss 3.6473, time 74.20ms, mfu 14.71%
iter 44750: loss 4.0104, time 74.26ms, mfu 14.71%
iter 44760: loss 3.8177, time 74.22ms, mfu 14.71%
iter 44770: loss 3.8921, time 74.24ms, mfu 14.71%
iter 44780: loss 3.9575, time 74.19ms, mfu 14.71%
iter 44790: loss 3.9511, time 74.26ms, mfu 14.71%
iter 44800: loss 3.7583, time 74.26ms, mfu 14.71%
iter 44810: loss 3.9186, time 74.19ms, mfu 14.71%
iter 44820: loss 3.8791, time 74.24ms, mfu 14.71%
iter 44830: loss 3.9047, time 74.21ms, mfu 14.71%
iter 44840: loss 4.0329, time 74.21ms, mfu 14.71%
iter 44850: loss 3.8823, time 74.27ms, mfu 14.71%
iter 44860: loss 3.8829, time 74.28ms, mfu 14.71%
iter 44870: loss 3.9938, time 74.26ms, mfu 14.71%
iter 44880: loss 3.8573, time 74.26ms, mfu 14.71%
iter 44890: loss 3.9242, time 74.23ms, mfu 14.71%
iter 44900: loss 4.0294, time 74.24ms, mfu 14.71%
iter 44910: loss 4.0466, time 74.26ms, mfu 14.71%
iter 44920: loss 3.8610, time 74.23ms, mfu 14.71%
iter 44930: loss 3.8530, time 74.28ms, mfu 14.71%
iter 44940: loss 3.8942, time 74.24ms, mfu 14.71%
iter 44950: loss 4.0133, time 74.22ms, mfu 14.71%
iter 44960: loss 3.8431, time 74.24ms, mfu 14.71%
iter 44970: loss 3.9254, time 74.23ms, mfu 14.71%
iter 44980: loss 4.0992, time 74.22ms, mfu 14.71%
iter 44990: loss 3.8448, time 74.19ms, mfu 14.71%
step 45000: train loss 3.9212, val loss 3.9239
saving checkpoint to out-nano-gpt2-SwiGLU
iter 45000: loss 3.9046, time 17500.13ms, mfu 13.24%
iter 45010: loss 4.1453, time 74.27ms, mfu 13.39%
iter 45020: loss 3.8602, time 74.33ms, mfu 13.52%
iter 45030: loss 4.0243, time 74.25ms, mfu 13.64%
iter 45040: loss 3.9436, time 74.28ms, mfu 13.75%
iter 45050: loss 3.9833, time 74.34ms, mfu 13.84%
iter 45060: loss 3.9393, time 74.28ms, mfu 13.93%
iter 45070: loss 3.9926, time 74.25ms, mfu 14.00%
iter 45080: loss 3.9680, time 74.29ms, mfu 14.07%
iter 45090: loss 4.1205, time 74.27ms, mfu 14.14%
iter 45100: loss 3.9703, time 74.18ms, mfu 14.19%
iter 45110: loss 3.7709, time 74.22ms, mfu 14.25%
iter 45120: loss 3.8798, time 74.27ms, mfu 14.29%
iter 45130: loss 3.9081, time 74.29ms, mfu 14.33%
iter 45140: loss 3.8751, time 74.27ms, mfu 14.37%
iter 45150: loss 3.8772, time 74.31ms, mfu 14.40%
iter 45160: loss 3.8446, time 74.29ms, mfu 14.43%
iter 45170: loss 4.0685, time 74.28ms, mfu 14.46%
iter 45180: loss 3.8343, time 74.30ms, mfu 14.48%
iter 45190: loss 3.9834, time 74.30ms, mfu 14.50%
iter 45200: loss 4.0374, time 74.23ms, mfu 14.52%
iter 45210: loss 3.9441, time 74.26ms, mfu 14.54%
iter 45220: loss 3.8608, time 74.27ms, mfu 14.56%
iter 45230: loss 3.8976, time 74.27ms, mfu 14.57%
iter 45240: loss 4.0213, time 74.26ms, mfu 14.59%
iter 45250: loss 4.0128, time 74.30ms, mfu 14.60%
iter 45260: loss 4.0507, time 74.31ms, mfu 14.61%
iter 45270: loss 3.7643, time 74.30ms, mfu 14.62%
iter 45280: loss 4.0605, time 74.25ms, mfu 14.62%
iter 45290: loss 3.9966, time 74.23ms, mfu 14.63%
iter 45300: loss 3.9752, time 74.28ms, mfu 14.64%
iter 45310: loss 4.0969, time 74.29ms, mfu 14.65%
iter 45320: loss 3.6682, time 74.29ms, mfu 14.65%
iter 45330: loss 3.9202, time 74.25ms, mfu 14.66%
iter 45340: loss 3.9679, time 74.32ms, mfu 14.66%
iter 45350: loss 3.9277, time 74.30ms, mfu 14.66%
iter 45360: loss 4.0276, time 74.26ms, mfu 14.67%
iter 45370: loss 3.9521, time 74.29ms, mfu 14.67%
iter 45380: loss 3.7983, time 74.29ms, mfu 14.67%
iter 45390: loss 3.8041, time 74.25ms, mfu 14.68%
iter 45400: loss 3.9139, time 74.25ms, mfu 14.68%
iter 45410: loss 3.8101, time 74.30ms, mfu 14.68%
iter 45420: loss 3.7951, time 74.27ms, mfu 14.68%
iter 45430: loss 3.8855, time 74.29ms, mfu 14.69%
iter 45440: loss 4.0815, time 74.30ms, mfu 14.69%
iter 45450: loss 3.6965, time 74.29ms, mfu 14.69%
iter 45460: loss 3.9312, time 74.27ms, mfu 14.69%
iter 45470: loss 3.8438, time 74.23ms, mfu 14.69%
iter 45480: loss 3.8484, time 74.26ms, mfu 14.69%
iter 45490: loss 3.9404, time 74.27ms, mfu 14.69%
iter 45500: loss 3.6931, time 74.29ms, mfu 14.69%
iter 45510: loss 4.1566, time 74.29ms, mfu 14.69%
iter 45520: loss 3.9702, time 74.19ms, mfu 14.70%
iter 45530: loss 3.9735, time 74.15ms, mfu 14.70%
iter 45540: loss 3.8739, time 74.10ms, mfu 14.70%
iter 45550: loss 3.9253, time 74.25ms, mfu 14.70%
iter 45560: loss 4.0446, time 74.16ms, mfu 14.71%
iter 45570: loss 3.7887, time 74.27ms, mfu 14.71%
iter 45580: loss 3.9448, time 74.29ms, mfu 14.71%
iter 45590: loss 3.8896, time 74.30ms, mfu 14.70%
iter 45600: loss 4.0342, time 74.28ms, mfu 14.70%
iter 45610: loss 3.7901, time 74.28ms, mfu 14.70%
iter 45620: loss 4.0969, time 74.21ms, mfu 14.70%
iter 45630: loss 3.9917, time 74.27ms, mfu 14.70%
iter 45640: loss 3.9765, time 74.29ms, mfu 14.70%
iter 45650: loss 3.8958, time 74.23ms, mfu 14.70%
iter 45660: loss 3.9096, time 74.24ms, mfu 14.70%
iter 45670: loss 3.8810, time 74.23ms, mfu 14.71%
iter 45680: loss 3.9952, time 74.24ms, mfu 14.71%
iter 45690: loss 3.9683, time 74.26ms, mfu 14.71%
iter 45700: loss 3.8864, time 74.26ms, mfu 14.71%
iter 45710: loss 4.1665, time 74.11ms, mfu 14.71%
iter 45720: loss 3.8729, time 74.20ms, mfu 14.71%
iter 45730: loss 3.7760, time 74.27ms, mfu 14.71%
iter 45740: loss 3.8750, time 74.24ms, mfu 14.71%
iter 45750: loss 3.9499, time 74.24ms, mfu 14.71%
iter 45760: loss 3.9288, time 74.21ms, mfu 14.71%
iter 45770: loss 3.9273, time 74.21ms, mfu 14.71%
iter 45780: loss 3.9596, time 74.21ms, mfu 14.71%
iter 45790: loss 4.0495, time 74.24ms, mfu 14.71%
iter 45800: loss 3.7199, time 74.20ms, mfu 14.71%
iter 45810: loss 3.9578, time 74.21ms, mfu 14.71%
iter 45820: loss 3.9031, time 74.22ms, mfu 14.71%
iter 45830: loss 3.7882, time 74.20ms, mfu 14.71%
iter 45840: loss 4.1725, time 74.25ms, mfu 14.71%
iter 45850: loss 3.9384, time 74.21ms, mfu 14.71%
iter 45860: loss 4.0391, time 74.22ms, mfu 14.71%
iter 45870: loss 4.0301, time 74.22ms, mfu 14.71%
iter 45880: loss 4.0870, time 74.23ms, mfu 14.71%
iter 45890: loss 3.8811, time 74.25ms, mfu 14.71%
iter 45900: loss 3.9144, time 74.20ms, mfu 14.71%
iter 45910: loss 4.0442, time 74.21ms, mfu 14.71%
iter 45920: loss 3.8584, time 74.25ms, mfu 14.71%
iter 45930: loss 3.9765, time 74.22ms, mfu 14.71%
iter 45940: loss 3.8923, time 74.26ms, mfu 14.71%
iter 45950: loss 3.9312, time 74.22ms, mfu 14.71%
iter 45960: loss 3.8522, time 74.26ms, mfu 14.71%
iter 45970: loss 4.0144, time 74.21ms, mfu 14.71%
iter 45980: loss 3.9319, time 74.25ms, mfu 14.71%
iter 45990: loss 3.8051, time 74.24ms, mfu 14.71%
step 46000: train loss 3.9091, val loss 3.9182
saving checkpoint to out-nano-gpt2-SwiGLU
iter 46000: loss 3.9306, time 17516.57ms, mfu 13.25%
iter 46010: loss 4.0108, time 74.28ms, mfu 13.39%
iter 46020: loss 3.7339, time 74.27ms, mfu 13.52%
iter 46030: loss 3.9516, time 74.28ms, mfu 13.64%
iter 46040: loss 3.8760, time 74.24ms, mfu 13.75%
iter 46050: loss 3.9497, time 74.27ms, mfu 13.84%
iter 46060: loss 3.8830, time 74.27ms, mfu 13.93%
iter 46070: loss 3.9008, time 74.29ms, mfu 14.01%
iter 46080: loss 3.9506, time 74.32ms, mfu 14.07%
iter 46090: loss 3.8126, time 74.24ms, mfu 14.14%
iter 46100: loss 3.9665, time 74.27ms, mfu 14.19%
iter 46110: loss 3.7995, time 74.25ms, mfu 14.25%
iter 46120: loss 3.9360, time 74.26ms, mfu 14.29%
iter 46130: loss 3.5979, time 74.27ms, mfu 14.33%
iter 46140: loss 3.9051, time 74.21ms, mfu 14.37%
iter 46150: loss 3.8395, time 74.24ms, mfu 14.40%
iter 46160: loss 3.9325, time 74.22ms, mfu 14.44%
iter 46170: loss 3.9841, time 74.21ms, mfu 14.46%
iter 46180: loss 4.0429, time 74.26ms, mfu 14.49%
iter 46190: loss 3.8182, time 74.26ms, mfu 14.51%
iter 46200: loss 4.0525, time 74.30ms, mfu 14.53%
iter 46210: loss 3.8853, time 74.25ms, mfu 14.55%
iter 46220: loss 4.1044, time 74.27ms, mfu 14.56%
iter 46230: loss 3.5541, time 74.29ms, mfu 14.58%
iter 46240: loss 3.7580, time 74.25ms, mfu 14.59%
iter 46250: loss 3.8906, time 74.21ms, mfu 14.60%
iter 46260: loss 3.9176, time 74.26ms, mfu 14.61%
iter 46270: loss 3.9956, time 74.30ms, mfu 14.62%
iter 46280: loss 3.9063, time 74.23ms, mfu 14.63%
iter 46290: loss 3.8020, time 74.22ms, mfu 14.64%
iter 46300: loss 3.9503, time 74.28ms, mfu 14.64%
iter 46310: loss 3.9752, time 74.28ms, mfu 14.65%
iter 46320: loss 3.9866, time 74.23ms, mfu 14.66%
iter 46330: loss 3.9017, time 74.28ms, mfu 14.66%
iter 46340: loss 3.9206, time 74.23ms, mfu 14.67%
iter 46350: loss 4.1013, time 74.24ms, mfu 14.67%
iter 46360: loss 3.8329, time 74.26ms, mfu 14.67%
iter 46370: loss 4.0275, time 74.22ms, mfu 14.68%
iter 46380: loss 4.0409, time 74.24ms, mfu 14.68%
iter 46390: loss 4.0389, time 74.22ms, mfu 14.68%
iter 46400: loss 3.7223, time 74.20ms, mfu 14.69%
iter 46410: loss 3.8930, time 74.25ms, mfu 14.69%
iter 46420: loss 3.6987, time 74.21ms, mfu 14.69%
iter 46430: loss 3.9438, time 74.21ms, mfu 14.69%
iter 46440: loss 3.8639, time 74.25ms, mfu 14.69%
iter 46450: loss 3.8929, time 74.25ms, mfu 14.70%
iter 46460: loss 3.7620, time 74.22ms, mfu 14.70%
iter 46470: loss 4.0011, time 74.27ms, mfu 14.70%
iter 46480: loss 4.0430, time 74.23ms, mfu 14.70%
iter 46490: loss 3.8917, time 74.24ms, mfu 14.70%
iter 46500: loss 4.0343, time 74.20ms, mfu 14.70%
iter 46510: loss 3.9580, time 74.23ms, mfu 14.70%
iter 46520: loss 3.8422, time 74.22ms, mfu 14.70%
iter 46530: loss 3.9538, time 74.22ms, mfu 14.70%
iter 46540: loss 4.0910, time 74.28ms, mfu 14.70%
iter 46550: loss 3.9459, time 74.24ms, mfu 14.70%
iter 46560: loss 3.8140, time 74.25ms, mfu 14.71%
iter 46570: loss 4.1119, time 74.20ms, mfu 14.71%
iter 46580: loss 3.8687, time 74.16ms, mfu 14.71%
iter 46590: loss 3.9050, time 74.23ms, mfu 14.71%
iter 46600: loss 3.9353, time 74.21ms, mfu 14.71%
iter 46610: loss 3.8190, time 74.24ms, mfu 14.71%
iter 46620: loss 3.9841, time 74.24ms, mfu 14.71%
iter 46630: loss 4.0153, time 74.23ms, mfu 14.71%
iter 46640: loss 3.8013, time 74.25ms, mfu 14.71%
iter 46650: loss 3.8138, time 74.22ms, mfu 14.71%
iter 46660: loss 3.8523, time 74.28ms, mfu 14.71%
iter 46670: loss 3.9187, time 74.27ms, mfu 14.71%
iter 46680: loss 3.9848, time 74.25ms, mfu 14.71%
iter 46690: loss 3.9831, time 74.25ms, mfu 14.71%
iter 46700: loss 4.0174, time 74.22ms, mfu 14.71%
iter 46710: loss 3.8588, time 74.26ms, mfu 14.71%
iter 46720: loss 4.1884, time 74.23ms, mfu 14.71%
iter 46730: loss 3.9582, time 74.20ms, mfu 14.71%
iter 46740: loss 3.7972, time 74.16ms, mfu 14.71%
iter 46750: loss 4.1825, time 74.33ms, mfu 14.71%
iter 46760: loss 3.9179, time 74.23ms, mfu 14.71%
iter 46770: loss 3.8965, time 74.26ms, mfu 14.71%
iter 46780: loss 4.0087, time 74.23ms, mfu 14.71%
iter 46790: loss 4.0473, time 74.28ms, mfu 14.71%
iter 46800: loss 3.9614, time 74.32ms, mfu 14.71%
iter 46810: loss 3.9141, time 74.28ms, mfu 14.71%
iter 46820: loss 3.8111, time 74.25ms, mfu 14.71%
