((myvenv) ) hjh@autodl-container-1f8f48aae9-1a7a56b4:/root/autodl-tmp/hjh/nanoGPT$ python3 ./train.py ./config/train_nano_gpt2.py 
Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.99M
num decayed parameter tensors: 32, with 30,382,080 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 25040: loss 4.0340, time 74.40ms, mfu 13.75%
iter 25050: loss 4.2633, time 74.34ms, mfu 13.84%
iter 25060: loss 4.1194, time 74.35ms, mfu 13.93%
iter 25070: loss 4.1066, time 74.33ms, mfu 14.01%
iter 25080: loss 4.2556, time 74.40ms, mfu 14.08%
iter 25090: loss 4.3995, time 74.35ms, mfu 14.14%
iter 25100: loss 4.2514, time 74.37ms, mfu 14.20%
iter 25110: loss 4.1836, time 74.37ms, mfu 14.25%
iter 25120: loss 4.2176, time 74.32ms, mfu 14.29%
iter 25130: loss 4.1510, time 74.34ms, mfu 14.34%
iter 25140: loss 3.9664, time 74.38ms, mfu 14.37%
iter 25150: loss 4.1254, time 74.30ms, mfu 14.41%
iter 25160: loss 4.1322, time 74.36ms, mfu 14.44%
iter 25170: loss 4.3312, time 74.38ms, mfu 14.46%
iter 25180: loss 4.3402, time 74.67ms, mfu 14.48%
iter 25190: loss 4.0961, time 74.36ms, mfu 14.51%
iter 25200: loss 4.2122, time 74.36ms, mfu 14.53%
iter 25210: loss 4.3010, time 74.35ms, mfu 14.54%
iter 25220: loss 4.0573, time 74.35ms, mfu 14.56%
iter 25230: loss 4.0545, time 74.36ms, mfu 14.58%
iter 25240: loss 4.3158, time 74.35ms, mfu 14.59%
iter 25250: loss 4.4464, time 74.36ms, mfu 14.60%
iter 25260: loss 4.3791, time 74.36ms, mfu 14.61%
iter 25270: loss 4.1460, time 74.36ms, mfu 14.62%
iter 25280: loss 4.3358, time 74.30ms, mfu 14.63%
iter 25290: loss 4.0135, time 74.37ms, mfu 14.64%
iter 25300: loss 4.1852, time 74.42ms, mfu 14.64%
iter 25310: loss 4.1590, time 74.37ms, mfu 14.65%
iter 25320: loss 4.2707, time 74.43ms, mfu 14.66%
iter 25330: loss 4.1216, time 74.30ms, mfu 14.66%
iter 25340: loss 4.1567, time 74.35ms, mfu 14.67%
iter 25350: loss 4.3027, time 74.37ms, mfu 14.67%
iter 25360: loss 4.1734, time 74.37ms, mfu 14.67%
iter 25370: loss 4.3357, time 74.34ms, mfu 14.68%
iter 25380: loss 4.3114, time 74.30ms, mfu 14.68%
iter 25390: loss 4.1795, time 74.38ms, mfu 14.68%
iter 25400: loss 4.1120, time 74.39ms, mfu 14.69%
iter 25410: loss 3.9888, time 74.34ms, mfu 14.69%
iter 25420: loss 4.2079, time 74.34ms, mfu 14.69%
iter 25430: loss 4.1813, time 74.33ms, mfu 14.69%
iter 25440: loss 4.2171, time 74.34ms, mfu 14.70%
iter 25450: loss 4.1596, time 74.40ms, mfu 14.70%
iter 25460: loss 4.2627, time 74.39ms, mfu 14.70%
iter 25470: loss 4.2757, time 74.35ms, mfu 14.70%
iter 25480: loss 4.2362, time 74.41ms, mfu 14.70%
iter 25490: loss 4.1989, time 74.34ms, mfu 14.70%
iter 25500: loss 4.2467, time 74.39ms, mfu 14.70%
iter 25510: loss 4.3437, time 74.32ms, mfu 14.70%
iter 25520: loss 4.2415, time 74.36ms, mfu 14.70%
iter 25530: loss 4.3184, time 74.32ms, mfu 14.70%
iter 25540: loss 4.3870, time 74.31ms, mfu 14.70%
iter 25550: loss 4.3115, time 76.99ms, mfu 14.65%
iter 25560: loss 4.1215, time 79.64ms, mfu 14.56%
iter 25570: loss 4.1531, time 74.35ms, mfu 14.58%
iter 25580: loss 4.1929, time 74.32ms, mfu 14.59%
iter 25590: loss 4.1814, time 74.37ms, mfu 14.60%
iter 25600: loss 4.1868, time 74.39ms, mfu 14.61%
iter 25610: loss 4.0895, time 74.39ms, mfu 14.62%
iter 25620: loss 4.1634, time 74.40ms, mfu 14.63%
iter 25630: loss 4.2296, time 108.48ms, mfu 14.17%
iter 25640: loss 4.1938, time 74.33ms, mfu 14.23%
iter 25650: loss 4.1745, time 74.32ms, mfu 14.28%
iter 25660: loss 4.3173, time 83.14ms, mfu 14.17%
iter 25670: loss 4.2849, time 74.36ms, mfu 14.22%
iter 25680: loss 4.2684, time 89.66ms, mfu 14.02%
iter 25690: loss 4.3922, time 74.38ms, mfu 14.09%
iter 25700: loss 4.2927, time 74.39ms, mfu 14.15%
iter 25710: loss 4.2431, time 74.38ms, mfu 14.20%
iter 25720: loss 4.1262, time 101.60ms, mfu 13.86%
iter 25730: loss 4.1730, time 74.31ms, mfu 13.95%
iter 25740: loss 4.1592, time 116.50ms, mfu 13.49%
iter 25750: loss 4.2845, time 74.36ms, mfu 13.61%
iter 25760: loss 4.2889, time 74.29ms, mfu 13.72%
iter 25770: loss 4.4369, time 74.37ms, mfu 13.82%
iter 25780: loss 4.1375, time 74.37ms, mfu 13.91%
iter 25790: loss 4.1697, time 71.60ms, mfu 14.05%
iter 25800: loss 4.3649, time 74.41ms, mfu 14.11%
iter 25810: loss 4.2392, time 74.38ms, mfu 14.17%
iter 25820: loss 3.9247, time 74.35ms, mfu 14.22%
iter 25830: loss 4.1345, time 63.41ms, mfu 14.53%
iter 25840: loss 4.3603, time 74.38ms, mfu 14.54%
iter 25850: loss 4.3577, time 68.55ms, mfu 14.69%
iter 25860: loss 4.2248, time 74.41ms, mfu 14.69%
iter 25870: loss 4.0504, time 74.30ms, mfu 14.69%
iter 25880: loss 4.1633, time 74.39ms, mfu 14.69%
iter 25890: loss 4.3283, time 46.42ms, mfu 15.58%
iter 25900: loss 4.1503, time 74.41ms, mfu 15.49%
iter 25910: loss 4.1130, time 74.42ms, mfu 15.41%
iter 25920: loss 4.3298, time 88.39ms, mfu 15.11%
iter 25930: loss 4.2001, time 74.30ms, mfu 15.07%
iter 25940: loss 4.0525, time 98.76ms, mfu 14.67%
iter 25950: loss 4.1245, time 28.47ms, mfu 17.04%
iter 25960: loss 4.2175, time 98.19ms, mfu 16.45%
iter 25970: loss 4.4119, time 74.37ms, mfu 16.28%
iter 25980: loss 4.2084, time 95.80ms, mfu 15.79%
iter 25990: loss 4.1517, time 74.45ms, mfu 15.68%
0.13257598876953125
0.64715576171875
0.5772018432617188
0.4244384765625
0.24169921875
0.2418390909830729
step 26000: train loss 4.2277, val loss 4.2377
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 26000: loss 4.0746, time 24133.35ms, mfu 14.12%
iter 26010: loss 4.2729, time 74.29ms, mfu 14.18%
iter 26020: loss 4.1414, time 103.80ms, mfu 13.81%
iter 26030: loss 4.1794, time 74.28ms, mfu 13.91%
iter 26040: loss 4.1791, time 64.84ms, mfu 14.20%
iter 26050: loss 4.0743, time 74.34ms, mfu 14.25%
iter 26060: loss 4.3006, time 95.19ms, mfu 13.98%
iter 26070: loss 4.0392, time 74.33ms, mfu 14.05%
iter 26080: loss 4.5148, time 74.33ms, mfu 14.12%
iter 26090: loss 4.2356, time 74.30ms, mfu 14.18%
iter 26100: loss 4.4801, time 74.36ms, mfu 14.23%
iter 26110: loss 4.3235, time 74.31ms, mfu 14.28%
iter 26120: loss 4.2638, time 74.29ms, mfu 14.32%
iter 26130: loss 4.0396, time 74.25ms, mfu 14.36%
iter 26140: loss 4.0508, time 74.27ms, mfu 14.40%
iter 26150: loss 4.3579, time 74.29ms, mfu 14.43%
iter 26160: loss 4.1015, time 74.42ms, mfu 14.46%
iter 26170: loss 4.1973, time 74.28ms, mfu 14.49%
iter 26180: loss 4.1035, time 74.30ms, mfu 14.51%
iter 26190: loss 4.2640, time 74.24ms, mfu 14.53%
iter 26200: loss 4.2988, time 74.30ms, mfu 14.55%
iter 26210: loss 4.1438, time 74.27ms, mfu 14.57%
iter 26220: loss 4.1514, time 74.29ms, mfu 14.58%
iter 26230: loss 4.1330, time 74.35ms, mfu 14.60%
iter 26240: loss 4.4016, time 74.33ms, mfu 14.61%
iter 26250: loss 4.3786, time 74.34ms, mfu 14.62%
iter 26260: loss 4.1256, time 74.28ms, mfu 14.63%
iter 26270: loss 4.0578, time 74.26ms, mfu 14.64%
iter 26280: loss 4.2649, time 74.27ms, mfu 14.65%
iter 26290: loss 4.2691, time 74.27ms, mfu 14.66%
iter 26300: loss 4.3554, time 74.43ms, mfu 14.66%
iter 26310: loss 4.2206, time 74.32ms, mfu 14.66%
iter 26320: loss 4.0513, time 74.31ms, mfu 14.67%
iter 26330: loss 4.1725, time 74.31ms, mfu 14.68%
iter 26340: loss 4.2909, time 74.28ms, mfu 14.68%
iter 26350: loss 4.3902, time 74.30ms, mfu 14.68%
iter 26360: loss 4.2036, time 74.24ms, mfu 14.69%
iter 26370: loss 4.1784, time 74.31ms, mfu 14.69%
iter 26380: loss 4.3809, time 74.33ms, mfu 14.69%
iter 26390: loss 4.3325, time 74.28ms, mfu 14.70%
iter 26400: loss 4.2854, time 74.30ms, mfu 14.70%
iter 26410: loss 4.3455, time 74.29ms, mfu 14.70%
iter 26420: loss 4.0789, time 74.32ms, mfu 14.70%
iter 26430: loss 4.2643, time 74.26ms, mfu 14.71%
iter 26440: loss 4.2356, time 74.27ms, mfu 14.71%
iter 26450: loss 4.4186, time 74.29ms, mfu 14.71%
iter 26460: loss 4.3779, time 74.30ms, mfu 14.71%
iter 26470: loss 4.1088, time 74.34ms, mfu 14.71%
iter 26480: loss 4.0097, time 74.29ms, mfu 14.71%
iter 26490: loss 4.2940, time 74.29ms, mfu 14.71%
iter 26500: loss 4.3788, time 74.36ms, mfu 14.71%
iter 26510: loss 4.3169, time 74.31ms, mfu 14.71%
iter 26520: loss 4.3471, time 74.21ms, mfu 14.72%
iter 26530: loss 4.2270, time 74.30ms, mfu 14.72%
iter 26540: loss 4.1305, time 75.29ms, mfu 14.70%
iter 26550: loss 4.3272, time 74.32ms, mfu 14.70%
iter 26560: loss 4.0745, time 74.29ms, mfu 14.70%
iter 26570: loss 4.1609, time 74.30ms, mfu 14.70%
iter 26580: loss 4.1892, time 74.29ms, mfu 14.70%
iter 26590: loss 4.3921, time 74.29ms, mfu 14.71%
iter 26600: loss 4.1959, time 74.29ms, mfu 14.71%
iter 26610: loss 4.2948, time 74.30ms, mfu 14.71%
iter 26620: loss 4.1601, time 74.31ms, mfu 14.71%
iter 26630: loss 4.2730, time 74.27ms, mfu 14.71%
iter 26640: loss 4.2158, time 74.28ms, mfu 14.71%
iter 26650: loss 4.4052, time 74.34ms, mfu 14.71%
iter 26660: loss 4.2508, time 74.28ms, mfu 14.71%
iter 26670: loss 4.3226, time 74.32ms, mfu 14.71%
iter 26680: loss 4.2747, time 74.30ms, mfu 14.71%
iter 26690: loss 4.1229, time 74.31ms, mfu 14.72%
iter 26700: loss 4.4423, time 74.32ms, mfu 14.72%
iter 26710: loss 4.1918, time 74.28ms, mfu 14.72%
iter 26720: loss 4.2303, time 74.31ms, mfu 14.72%
iter 26730: loss 4.1483, time 74.30ms, mfu 14.72%
iter 26740: loss 4.2228, time 74.32ms, mfu 14.72%
iter 26750: loss 4.3587, time 74.27ms, mfu 14.72%
iter 26760: loss 4.2085, time 74.31ms, mfu 14.72%
iter 26770: loss 4.2470, time 74.28ms, mfu 14.72%
iter 26780: loss 4.1322, time 74.29ms, mfu 14.72%
iter 26790: loss 4.1093, time 73.73ms, mfu 14.73%
iter 26800: loss 4.3444, time 74.30ms, mfu 14.73%
iter 26810: loss 4.1619, time 74.33ms, mfu 14.73%
iter 26820: loss 4.0253, time 74.32ms, mfu 14.73%
iter 26830: loss 4.0579, time 74.26ms, mfu 14.73%
iter 26840: loss 4.0432, time 74.29ms, mfu 14.73%
iter 26850: loss 4.4319, time 74.26ms, mfu 14.73%
iter 26860: loss 4.2121, time 74.30ms, mfu 14.73%
iter 26870: loss 4.3978, time 74.32ms, mfu 14.72%
iter 26880: loss 4.0935, time 74.32ms, mfu 14.72%
iter 26890: loss 4.2491, time 74.30ms, mfu 14.72%
iter 26900: loss 4.3170, time 74.27ms, mfu 14.72%
iter 26910: loss 4.4515, time 74.29ms, mfu 14.72%
iter 26920: loss 4.3086, time 74.33ms, mfu 14.72%
iter 26930: loss 4.2811, time 74.31ms, mfu 14.72%
iter 26940: loss 4.3422, time 74.28ms, mfu 14.72%
iter 26950: loss 4.2062, time 78.66ms, mfu 14.64%
iter 26960: loss 4.2871, time 79.72ms, mfu 14.55%
iter 26970: loss 4.3766, time 74.30ms, mfu 14.57%
iter 26980: loss 4.1099, time 74.31ms, mfu 14.58%
iter 26990: loss 4.3420, time 61.94ms, mfu 14.89%
0.13311004638671875
0.6680857340494791
0.5762430826822916
0.42324066162109375
0.22551472981770834
0.2452672322591146
step 27000: train loss 4.2296, val loss 4.2273
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 27000: loss 4.3165, time 20864.94ms, mfu 13.41%
iter 27010: loss 4.2662, time 77.44ms, mfu 13.48%
iter 27020: loss 3.9795, time 74.44ms, mfu 13.60%
iter 27030: loss 4.2996, time 85.53ms, mfu 13.52%
iter 27040: loss 4.3649, time 74.42ms, mfu 13.64%
iter 27050: loss 4.1488, time 70.30ms, mfu 13.83%
iter 27060: loss 4.3301, time 74.39ms, mfu 13.91%
iter 27070: loss 4.0552, time 59.44ms, mfu 14.36%
iter 27080: loss 4.2419, time 74.39ms, mfu 14.40%
iter 27090: loss 4.1569, time 56.09ms, mfu 14.91%
iter 27100: loss 4.1625, time 28.38ms, mfu 17.27%
iter 27110: loss 4.2005, time 73.98ms, mfu 17.02%
iter 27120: loss 4.2374, time 74.43ms, mfu 16.79%
iter 27130: loss 4.2034, time 63.61ms, mfu 16.83%
iter 27140: loss 4.2729, time 74.39ms, mfu 16.62%
iter 27150: loss 4.3136, time 74.39ms, mfu 16.43%
iter 27160: loss 4.3496, time 74.65ms, mfu 16.25%
iter 27170: loss 3.9384, time 74.42ms, mfu 16.09%
iter 27180: loss 4.2517, time 74.38ms, mfu 15.95%
iter 27190: loss 4.0395, time 74.37ms, mfu 15.83%
iter 27200: loss 4.1774, time 70.30ms, mfu 15.80%
iter 27210: loss 4.2124, time 29.76ms, mfu 17.90%
iter 27220: loss 4.2982, time 67.91ms, mfu 17.72%
iter 27230: loss 4.1735, time 29.61ms, mfu 19.64%
iter 27240: loss 4.1413, time 67.87ms, mfu 19.29%
iter 27250: loss 4.2900, time 74.35ms, mfu 18.83%
iter 27260: loss 4.2835, time 79.23ms, mfu 18.33%
iter 27270: loss 4.3957, time 47.08ms, mfu 18.82%
iter 27280: loss 3.9962, time 78.55ms, mfu 18.33%
iter 27290: loss 4.3040, time 74.34ms, mfu 17.97%
iter 27300: loss 4.2320, time 74.35ms, mfu 17.64%
iter 27310: loss 4.2487, time 74.40ms, mfu 17.35%
iter 27320: loss 4.2190, time 72.57ms, mfu 17.12%
iter 27330: loss 4.1857, time 74.44ms, mfu 16.88%
iter 27340: loss 4.3670, time 65.40ms, mfu 16.86%
iter 27350: loss 4.1020, time 74.42ms, mfu 16.64%
iter 27360: loss 4.2974, time 74.32ms, mfu 16.45%
iter 27370: loss 4.2020, time 31.25ms, mfu 18.31%
iter 27380: loss 4.1530, time 101.87ms, mfu 17.55%
iter 27390: loss 4.0831, time 74.36ms, mfu 17.27%
iter 27400: loss 4.1911, time 100.71ms, mfu 16.62%
iter 27410: loss 4.1604, time 31.25ms, mfu 18.46%
iter 27420: loss 4.1537, time 100.41ms, mfu 17.71%
iter 27430: loss 4.0454, time 30.73ms, mfu 19.49%
iter 27440: loss 4.2248, time 99.47ms, mfu 18.64%
iter 27450: loss 4.0693, time 74.37ms, mfu 18.25%
iter 27460: loss 4.2556, time 74.37ms, mfu 17.90%
iter 27470: loss 4.2743, time 74.38ms, mfu 17.58%
iter 27480: loss 4.1674, time 74.37ms, mfu 17.29%
iter 27490: loss 4.2710, time 74.34ms, mfu 17.03%
iter 27500: loss 4.1082, time 74.37ms, mfu 16.80%
iter 27510: loss 4.3877, time 74.37ms, mfu 16.59%
iter 27520: loss 4.2788, time 74.36ms, mfu 16.40%
iter 27530: loss 4.1153, time 74.37ms, mfu 16.23%
iter 27540: loss 4.1496, time 74.35ms, mfu 16.08%
iter 27550: loss 4.2282, time 74.33ms, mfu 15.94%
iter 27560: loss 4.3362, time 74.37ms, mfu 15.82%
iter 27570: loss 4.2547, time 74.37ms, mfu 15.71%
iter 27580: loss 4.0999, time 74.39ms, mfu 15.61%
iter 27590: loss 4.3174, time 74.38ms, mfu 15.52%
iter 27600: loss 4.3554, time 74.35ms, mfu 15.44%
iter 27610: loss 4.1507, time 74.36ms, mfu 15.36%
iter 27620: loss 4.2093, time 74.35ms, mfu 15.30%
iter 27630: loss 4.1776, time 74.39ms, mfu 15.24%
iter 27640: loss 4.1791, time 74.34ms, mfu 15.19%
iter 27650: loss 4.2885, time 74.39ms, mfu 15.14%
iter 27660: loss 4.1730, time 74.39ms, mfu 15.09%
iter 27670: loss 4.1290, time 74.40ms, mfu 15.06%
iter 27680: loss 4.3044, time 74.36ms, mfu 15.02%
iter 27690: loss 4.0640, time 74.39ms, mfu 14.99%
iter 27700: loss 4.3476, time 74.35ms, mfu 14.96%
iter 27710: loss 4.2099, time 74.34ms, mfu 14.94%
iter 27720: loss 4.2648, time 74.39ms, mfu 14.91%
iter 27730: loss 4.4730, time 74.32ms, mfu 14.89%
iter 27740: loss 4.1533, time 74.34ms, mfu 14.87%
iter 27750: loss 4.2497, time 74.35ms, mfu 14.86%
iter 27760: loss 4.3621, time 74.35ms, mfu 14.84%
iter 27770: loss 4.2631, time 74.35ms, mfu 14.83%
iter 27780: loss 4.3108, time 74.37ms, mfu 14.82%
iter 27790: loss 4.1323, time 74.35ms, mfu 14.81%
iter 27800: loss 4.0616, time 74.32ms, mfu 14.80%
iter 27810: loss 4.2253, time 74.37ms, mfu 14.79%
iter 27820: loss 4.2738, time 74.38ms, mfu 14.78%
iter 27830: loss 4.4466, time 74.35ms, mfu 14.77%
iter 27840: loss 4.1869, time 74.36ms, mfu 14.77%
iter 27850: loss 4.3041, time 74.36ms, mfu 14.76%
iter 27860: loss 4.2984, time 74.36ms, mfu 14.76%
iter 27870: loss 4.3565, time 74.39ms, mfu 14.75%
iter 27880: loss 4.4442, time 74.37ms, mfu 14.75%
iter 27890: loss 4.2789, time 74.37ms, mfu 14.74%
iter 27900: loss 4.3909, time 67.88ms, mfu 14.88%
iter 27910: loss 4.0886, time 74.37ms, mfu 14.86%
iter 27920: loss 4.1149, time 74.36ms, mfu 14.85%
iter 27930: loss 4.1477, time 74.80ms, mfu 14.82%
iter 27940: loss 4.2053, time 74.32ms, mfu 14.81%
iter 27950: loss 4.1936, time 74.34ms, mfu 14.80%
iter 27960: loss 4.2588, time 74.34ms, mfu 14.79%
iter 27970: loss 4.1946, time 74.35ms, mfu 14.79%
iter 27980: loss 4.2668, time 74.43ms, mfu 14.78%
iter 27990: loss 4.1649, time 102.96ms, mfu 14.36%
0.12665303548177084
0.6402028401692709
0.5660781860351562
0.4246877034505208
0.2243169148763021
0.2531890869140625
step 28000: train loss 4.2317, val loss 4.2358
iter 28000: loss 4.1467, time 19885.59ms, mfu 12.93%
iter 28010: loss 4.0359, time 74.43ms, mfu 13.11%
iter 28020: loss 4.2953, time 74.42ms, mfu 13.27%
iter 28030: loss 4.3271, time 74.36ms, mfu 13.41%
iter 28040: loss 4.1541, time 50.20ms, mfu 14.25%
iter 28050: loss 4.2371, time 74.39ms, mfu 14.29%
iter 28060: loss 4.1207, time 68.61ms, mfu 14.46%
iter 28070: loss 4.2445, time 74.43ms, mfu 14.48%
iter 28080: loss 4.1351, time 54.51ms, mfu 15.04%
iter 28090: loss 4.2505, time 74.34ms, mfu 15.01%
iter 28100: loss 4.2974, time 51.93ms, mfu 15.61%
iter 28110: loss 4.2905, time 77.50ms, mfu 15.46%
iter 28120: loss 4.2795, time 41.66ms, mfu 16.54%
iter 28130: loss 4.3034, time 93.24ms, mfu 16.06%
iter 28140: loss 4.2385, time 33.67ms, mfu 17.70%
iter 28150: loss 4.1100, time 99.87ms, mfu 17.03%
iter 28160: loss 4.2244, time 29.83ms, mfu 18.99%
iter 28170: loss 4.3274, time 101.48ms, mfu 18.17%
iter 28180: loss 4.2813, time 74.40ms, mfu 17.82%
iter 28190: loss 4.1465, time 65.80ms, mfu 17.70%
iter 28200: loss 4.2380, time 74.39ms, mfu 17.40%
iter 28210: loss 4.4366, time 74.35ms, mfu 17.13%
iter 28220: loss 4.2328, time 74.36ms, mfu 16.89%
iter 28230: loss 4.1653, time 74.40ms, mfu 16.67%
iter 28240: loss 4.1794, time 83.24ms, mfu 16.32%
iter 28250: loss 4.2618, time 74.40ms, mfu 16.16%
iter 28260: loss 4.2083, time 73.33ms, mfu 16.03%
iter 28270: loss 4.5835, time 74.42ms, mfu 15.90%
iter 28280: loss 4.2749, time 66.11ms, mfu 15.96%
iter 28290: loss 4.1141, time 74.40ms, mfu 15.84%
iter 28300: loss 4.2697, time 74.39ms, mfu 15.72%
iter 28310: loss 4.0874, time 74.35ms, mfu 15.62%
iter 28320: loss 4.1778, time 74.39ms, mfu 15.53%
iter 28330: loss 4.2468, time 83.25ms, mfu 15.29%
iter 28340: loss 4.1943, time 74.40ms, mfu 15.23%
iter 28350: loss 4.2090, time 74.43ms, mfu 15.18%
iter 28360: loss 4.3139, time 74.34ms, mfu 15.13%
iter 28370: loss 4.3387, time 74.41ms, mfu 15.09%
iter 28380: loss 4.3769, time 74.39ms, mfu 15.05%
iter 28390: loss 4.0824, time 74.34ms, mfu 15.02%
iter 28400: loss 4.1846, time 74.32ms, mfu 14.99%
iter 28410: loss 4.2824, time 74.38ms, mfu 14.96%
iter 28420: loss 4.2888, time 74.43ms, mfu 14.93%
iter 28430: loss 4.3602, time 74.37ms, mfu 14.91%
iter 28440: loss 4.1792, time 74.33ms, mfu 14.89%
iter 28450: loss 4.1740, time 74.33ms, mfu 14.87%
iter 28460: loss 4.3897, time 74.34ms, mfu 14.86%
iter 28470: loss 4.3405, time 74.36ms, mfu 14.84%
iter 28480: loss 4.1039, time 74.34ms, mfu 14.83%
iter 28490: loss 4.2476, time 74.38ms, mfu 14.82%
iter 28500: loss 4.3722, time 74.37ms, mfu 14.80%
iter 28510: loss 4.1443, time 74.32ms, mfu 14.80%
iter 28520: loss 4.2222, time 74.39ms, mfu 14.79%
iter 28530: loss 4.2665, time 74.32ms, mfu 14.78%
iter 28540: loss 4.3021, time 74.41ms, mfu 14.77%
iter 28550: loss 4.1043, time 74.39ms, mfu 14.76%
iter 28560: loss 4.1238, time 74.35ms, mfu 14.76%
iter 28570: loss 4.5193, time 74.33ms, mfu 14.75%
iter 28580: loss 4.3379, time 74.39ms, mfu 14.75%
iter 28590: loss 4.2414, time 74.36ms, mfu 14.75%
iter 28600: loss 4.1276, time 74.38ms, mfu 14.74%
iter 28610: loss 4.1747, time 74.37ms, mfu 14.74%
iter 28620: loss 4.2778, time 74.35ms, mfu 14.73%
iter 28630: loss 4.3652, time 74.41ms, mfu 14.73%
iter 28640: loss 4.2004, time 74.41ms, mfu 14.73%
iter 28650: loss 4.3885, time 74.34ms, mfu 14.73%
iter 28660: loss 4.1638, time 74.39ms, mfu 14.72%
iter 28670: loss 4.1657, time 74.33ms, mfu 14.72%
iter 28680: loss 4.2042, time 74.40ms, mfu 14.72%
iter 28690: loss 4.0813, time 74.39ms, mfu 14.72%
iter 28700: loss 4.2393, time 74.33ms, mfu 14.72%
iter 28710: loss 4.2048, time 74.37ms, mfu 14.72%
iter 28720: loss 3.9992, time 74.42ms, mfu 14.72%
iter 28730: loss 4.1062, time 74.35ms, mfu 14.71%
iter 28740: loss 4.3963, time 74.35ms, mfu 14.71%
iter 28750: loss 4.2183, time 74.35ms, mfu 14.71%
iter 28760: loss 3.9163, time 74.37ms, mfu 14.71%
iter 28770: loss 4.2226, time 74.45ms, mfu 14.71%
iter 28780: loss 4.2930, time 74.36ms, mfu 14.71%
iter 28790: loss 4.3136, time 74.36ms, mfu 14.71%
iter 28800: loss 4.2519, time 74.35ms, mfu 14.71%
iter 28810: loss 4.1435, time 74.34ms, mfu 14.71%
iter 28820: loss 4.3743, time 74.41ms, mfu 14.71%
iter 28830: loss 4.4281, time 74.31ms, mfu 14.71%
iter 28840: loss 4.1992, time 74.38ms, mfu 14.71%
iter 28850: loss 4.3384, time 74.35ms, mfu 14.71%
iter 28860: loss 4.1498, time 74.44ms, mfu 14.71%
iter 28870: loss 4.2417, time 74.38ms, mfu 14.71%
iter 28880: loss 4.2676, time 74.35ms, mfu 14.71%
iter 28890: loss 4.2710, time 74.35ms, mfu 14.71%
iter 28900: loss 4.0456, time 74.37ms, mfu 14.71%
iter 28910: loss 4.0011, time 74.39ms, mfu 14.71%
iter 28920: loss 4.0995, time 74.33ms, mfu 14.71%
iter 28930: loss 4.3709, time 74.34ms, mfu 14.71%
iter 28940: loss 4.3007, time 74.34ms, mfu 14.71%
iter 28950: loss 4.1368, time 74.34ms, mfu 14.71%
iter 28960: loss 3.9755, time 74.34ms, mfu 14.71%
iter 28970: loss 4.2053, time 74.37ms, mfu 14.71%
iter 28980: loss 3.8684, time 74.36ms, mfu 14.71%
iter 28990: loss 4.2497, time 74.28ms, mfu 14.71%
0.1275812784830729
0.6165593465169271
0.5460306803385416
0.4042460123697917
0.2125116984049479
0.23865509033203125
step 29000: train loss 4.2170, val loss 4.2388
iter 29000: loss 4.3529, time 17005.61ms, mfu 13.25%
iter 29010: loss 4.2883, time 74.40ms, mfu 13.39%
iter 29020: loss 4.2566, time 74.36ms, mfu 13.52%
iter 29030: loss 4.1671, time 74.32ms, mfu 13.64%
iter 29040: loss 4.0444, time 74.37ms, mfu 13.75%
iter 29050: loss 4.5893, time 74.41ms, mfu 13.84%
iter 29060: loss 4.1882, time 74.37ms, mfu 13.93%
iter 29070: loss 4.3668, time 74.34ms, mfu 14.01%
iter 29080: loss 4.2684, time 74.41ms, mfu 14.08%
iter 29090: loss 3.9566, time 74.34ms, mfu 14.14%
iter 29100: loss 4.3651, time 74.41ms, mfu 14.20%
iter 29110: loss 4.2270, time 74.35ms, mfu 14.25%
iter 29120: loss 4.3064, time 74.37ms, mfu 14.29%
iter 29130: loss 3.9651, time 74.37ms, mfu 14.34%
iter 29140: loss 4.2644, time 74.40ms, mfu 14.37%
iter 29150: loss 4.2989, time 74.47ms, mfu 14.40%
iter 29160: loss 4.2392, time 74.29ms, mfu 14.44%
iter 29170: loss 4.2126, time 74.36ms, mfu 14.46%
iter 29180: loss 4.3014, time 74.33ms, mfu 14.49%
iter 29190: loss 4.0778, time 74.35ms, mfu 14.51%
