Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockTReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.98M
num decayed parameter tensors: 38, with 30,363,648 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 8120: loss 4.4628, time 74.72ms, mfu 15.12%
iter 8130: loss 4.4392, time 74.78ms, mfu 15.07%
iter 8140: loss 4.5129, time 74.65ms, mfu 15.03%
iter 8150: loss 4.3524, time 74.88ms, mfu 14.98%
iter 8160: loss 4.3841, time 74.80ms, mfu 14.95%
iter 8170: loss 4.5180, time 74.74ms, mfu 14.92%
iter 8180: loss 4.4107, time 74.74ms, mfu 14.89%
iter 8190: loss 4.4772, time 74.81ms, mfu 14.86%
iter 8200: loss 4.3706, time 74.71ms, mfu 14.84%
iter 8210: loss 4.4041, time 74.77ms, mfu 14.81%
iter 8220: loss 4.4865, time 74.79ms, mfu 14.79%
iter 8230: loss 4.5079, time 74.38ms, mfu 14.78%
iter 8240: loss 4.4420, time 74.69ms, mfu 14.77%
iter 8250: loss 4.2836, time 74.76ms, mfu 14.76%
iter 8260: loss 4.5830, time 74.92ms, mfu 14.74%
iter 8270: loss 4.5658, time 74.77ms, mfu 14.73%
iter 8280: loss 4.4779, time 74.73ms, mfu 14.72%
iter 8290: loss 4.4927, time 74.69ms, mfu 14.71%
iter 8300: loss 4.4352, time 74.72ms, mfu 14.70%
iter 8310: loss 4.3971, time 74.75ms, mfu 14.69%
iter 8320: loss 4.4434, time 74.82ms, mfu 14.68%
iter 8330: loss 4.4329, time 74.73ms, mfu 14.68%
iter 8340: loss 4.5840, time 74.72ms, mfu 14.67%
iter 8350: loss 4.3923, time 74.74ms, mfu 14.67%
iter 8360: loss 4.4218, time 74.73ms, mfu 14.67%
iter 8370: loss 4.4585, time 74.39ms, mfu 14.67%
iter 8380: loss 4.6322, time 74.85ms, mfu 14.66%
iter 8390: loss 4.3405, time 74.75ms, mfu 14.66%
iter 8400: loss 4.3727, time 74.80ms, mfu 14.65%
iter 8410: loss 4.4031, time 74.83ms, mfu 14.65%
iter 8420: loss 4.4528, time 74.76ms, mfu 14.65%
iter 8430: loss 4.5139, time 74.74ms, mfu 14.64%
iter 8440: loss 4.4024, time 74.76ms, mfu 14.64%
iter 8450: loss 4.3759, time 74.95ms, mfu 14.64%
iter 8460: loss 4.3349, time 74.66ms, mfu 14.64%
iter 8470: loss 4.5238, time 74.72ms, mfu 14.64%
iter 8480: loss 4.4690, time 74.84ms, mfu 14.63%
iter 8490: loss 4.4959, time 74.92ms, mfu 14.63%
iter 8500: loss 4.3617, time 74.73ms, mfu 14.63%
iter 8510: loss 4.3051, time 74.34ms, mfu 14.64%
iter 8520: loss 4.6323, time 74.86ms, mfu 14.63%
iter 8530: loss 4.3785, time 74.69ms, mfu 14.63%
iter 8540: loss 4.5174, time 74.71ms, mfu 14.63%
iter 8550: loss 4.5793, time 74.75ms, mfu 14.63%
iter 8560: loss 4.4088, time 74.69ms, mfu 14.63%
iter 8570: loss 4.2948, time 74.67ms, mfu 14.63%
iter 8580: loss 4.5013, time 74.76ms, mfu 14.63%
iter 8590: loss 4.3274, time 74.69ms, mfu 14.63%
iter 8600: loss 4.4394, time 75.12ms, mfu 14.62%
iter 8610: loss 4.3540, time 74.65ms, mfu 14.63%
iter 8620: loss 4.3420, time 74.69ms, mfu 14.63%
iter 8630: loss 4.3575, time 74.74ms, mfu 14.63%
iter 8640: loss 4.2593, time 74.85ms, mfu 14.62%
iter 8650: loss 4.3827, time 74.74ms, mfu 14.62%
iter 8660: loss 4.4385, time 74.73ms, mfu 14.63%
iter 8670: loss 4.5244, time 74.76ms, mfu 14.62%
iter 8680: loss 4.5272, time 74.69ms, mfu 14.63%
iter 8690: loss 4.3928, time 74.70ms, mfu 14.63%
iter 8700: loss 4.5213, time 74.75ms, mfu 14.63%
iter 8710: loss 4.4862, time 74.80ms, mfu 14.63%
iter 8720: loss 4.3456, time 74.74ms, mfu 14.63%
iter 8730: loss 4.4318, time 74.77ms, mfu 14.62%
iter 8740: loss 4.3562, time 74.74ms, mfu 14.62%
iter 8750: loss 4.5197, time 75.22ms, mfu 14.62%
iter 8760: loss 4.3216, time 74.71ms, mfu 14.62%
iter 8770: loss 4.2591, time 74.67ms, mfu 14.62%
iter 8780: loss 4.5027, time 75.58ms, mfu 14.60%
iter 8790: loss 4.3341, time 75.37ms, mfu 14.59%
iter 8800: loss 4.4202, time 74.24ms, mfu 14.61%
iter 8810: loss 4.5138, time 74.75ms, mfu 14.61%
iter 8820: loss 4.4762, time 74.80ms, mfu 14.61%
iter 8830: loss 4.4342, time 74.73ms, mfu 14.61%
iter 8840: loss 4.6834, time 74.62ms, mfu 14.61%
iter 8850: loss 4.1457, time 74.97ms, mfu 14.61%
iter 8860: loss 4.2908, time 74.99ms, mfu 14.61%
iter 8870: loss 4.1538, time 74.77ms, mfu 14.61%
iter 8880: loss 4.3946, time 74.72ms, mfu 14.61%
iter 8890: loss 4.4635, time 74.75ms, mfu 14.61%
iter 8900: loss 4.3425, time 74.64ms, mfu 14.62%
iter 8910: loss 4.3661, time 74.50ms, mfu 14.62%
iter 8920: loss 4.3866, time 74.80ms, mfu 14.62%
iter 8930: loss 4.3152, time 74.97ms, mfu 14.62%
iter 8940: loss 4.6373, time 74.74ms, mfu 14.62%
iter 8950: loss 4.5832, time 74.75ms, mfu 14.62%
iter 8960: loss 4.3254, time 74.68ms, mfu 14.62%
iter 8970: loss 4.4228, time 74.73ms, mfu 14.62%
iter 8980: loss 4.6134, time 74.51ms, mfu 14.63%
iter 8990: loss 4.5933, time 74.65ms, mfu 14.63%
0.000637054443359375
0.6244583129882812
0.4851493835449219
0.12698745727539062
0.1846466064453125
0.08459854125976562
step 9000: train loss 4.4054, val loss 4.4037
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 9000: loss 4.4798, time 17598.57ms, mfu 13.17%
iter 9010: loss 4.3088, time 74.70ms, mfu 13.32%
iter 9020: loss 4.4563, time 75.39ms, mfu 13.44%
iter 9030: loss 4.3937, time 74.80ms, mfu 13.55%
iter 9040: loss 4.5130, time 73.55ms, mfu 13.68%
iter 9050: loss 4.4454, time 74.71ms, mfu 13.78%
iter 9060: loss 4.4887, time 74.74ms, mfu 13.86%
iter 9070: loss 4.4855, time 74.75ms, mfu 13.94%
iter 9080: loss 4.4224, time 74.72ms, mfu 14.01%
iter 9090: loss 4.3692, time 74.81ms, mfu 14.07%
iter 9100: loss 4.3687, time 74.66ms, mfu 14.13%
iter 9110: loss 4.4011, time 74.80ms, mfu 14.18%
iter 9120: loss 4.5101, time 74.80ms, mfu 14.22%
iter 9130: loss 4.5088, time 74.69ms, mfu 14.26%
iter 9140: loss 4.1667, time 74.83ms, mfu 14.30%
iter 9150: loss 4.4087, time 74.73ms, mfu 14.33%
iter 9160: loss 4.5223, time 74.70ms, mfu 14.36%
iter 9170: loss 4.4192, time 74.79ms, mfu 14.38%
iter 9180: loss 4.3393, time 74.72ms, mfu 14.41%
iter 9190: loss 4.3246, time 73.48ms, mfu 14.46%
iter 9200: loss 4.4188, time 74.79ms, mfu 14.47%
iter 9210: loss 4.1558, time 74.68ms, mfu 14.49%
iter 9220: loss 4.4138, time 74.78ms, mfu 14.50%
iter 9230: loss 4.1168, time 74.67ms, mfu 14.52%
iter 9240: loss 4.5064, time 74.71ms, mfu 14.53%
iter 9250: loss 4.4163, time 74.76ms, mfu 14.54%
iter 9260: loss 4.4234, time 74.60ms, mfu 14.55%
iter 9270: loss 4.3671, time 74.91ms, mfu 14.55%
iter 9280: loss 4.3010, time 74.71ms, mfu 14.56%
iter 9290: loss 4.4141, time 74.53ms, mfu 14.57%
iter 9300: loss 4.3978, time 74.93ms, mfu 14.57%
iter 9310: loss 4.2739, time 74.64ms, mfu 14.58%
iter 9320: loss 4.3735, time 74.79ms, mfu 14.58%
iter 9330: loss 4.4970, time 74.73ms, mfu 14.59%
iter 9340: loss 4.4375, time 74.69ms, mfu 14.59%
iter 9350: loss 4.5463, time 74.69ms, mfu 14.60%
iter 9360: loss 4.4189, time 74.73ms, mfu 14.60%
iter 9370: loss 4.3078, time 73.47ms, mfu 14.63%
iter 9380: loss 4.5156, time 74.24ms, mfu 14.64%
iter 9390: loss 4.2698, time 74.75ms, mfu 14.64%
iter 9400: loss 4.4780, time 73.70ms, mfu 14.66%
iter 9410: loss 4.2551, time 73.77ms, mfu 14.67%
iter 9420: loss 4.3832, time 74.76ms, mfu 14.67%
iter 9430: loss 4.1290, time 74.71ms, mfu 14.66%
iter 9440: loss 4.4562, time 74.72ms, mfu 14.66%
iter 9450: loss 4.2036, time 74.77ms, mfu 14.66%
iter 9460: loss 4.4297, time 74.74ms, mfu 14.65%
iter 9470: loss 4.5132, time 74.75ms, mfu 14.65%
iter 9480: loss 4.3520, time 74.70ms, mfu 14.65%
iter 9490: loss 4.2949, time 74.53ms, mfu 14.65%
iter 9500: loss 4.4297, time 74.74ms, mfu 14.65%
iter 9510: loss 4.3971, time 74.80ms, mfu 14.64%
iter 9520: loss 4.3282, time 74.75ms, mfu 14.64%
iter 9530: loss 4.3507, time 74.78ms, mfu 14.64%
iter 9540: loss 4.3810, time 74.78ms, mfu 14.64%
iter 9550: loss 4.3378, time 74.74ms, mfu 14.64%
iter 9560: loss 4.4605, time 74.09ms, mfu 14.65%
iter 9570: loss 4.4171, time 74.64ms, mfu 14.65%
iter 9580: loss 4.5359, time 74.72ms, mfu 14.65%
iter 9590: loss 4.3953, time 74.79ms, mfu 14.64%
iter 9600: loss 4.4702, time 74.62ms, mfu 14.64%
iter 9610: loss 4.3002, time 74.73ms, mfu 14.64%
iter 9620: loss 4.2983, time 74.86ms, mfu 14.64%
iter 9630: loss 4.2285, time 74.75ms, mfu 14.64%
iter 9640: loss 4.4915, time 74.74ms, mfu 14.64%
iter 9650: loss 4.6292, time 74.69ms, mfu 14.64%
iter 9660: loss 4.3743, time 74.65ms, mfu 14.64%
iter 9670: loss 4.2864, time 74.82ms, mfu 14.63%
iter 9680: loss 4.4702, time 74.89ms, mfu 14.63%
iter 9690: loss 4.2084, time 74.69ms, mfu 14.63%
iter 9700: loss 4.4329, time 74.71ms, mfu 14.63%
iter 9710: loss 4.3737, time 74.72ms, mfu 14.63%
iter 9720: loss 4.2902, time 74.57ms, mfu 14.63%
iter 9730: loss 4.2218, time 74.84ms, mfu 14.63%
iter 9740: loss 4.3656, time 74.85ms, mfu 14.63%
iter 9750: loss 4.1441, time 74.66ms, mfu 14.63%
iter 9760: loss 4.1351, time 74.76ms, mfu 14.63%
iter 9770: loss 4.5024, time 74.65ms, mfu 14.63%
iter 9780: loss 4.5374, time 74.56ms, mfu 14.63%
iter 9790: loss 4.3806, time 74.83ms, mfu 14.63%
iter 9800: loss 4.2971, time 73.54ms, mfu 14.65%
iter 9810: loss 4.4046, time 74.74ms, mfu 14.65%
iter 9820: loss 4.3621, time 74.72ms, mfu 14.65%
iter 9830: loss 4.4142, time 93.32ms, mfu 14.36%
iter 9840: loss 4.3574, time 74.76ms, mfu 14.38%
iter 9850: loss 4.5046, time 74.78ms, mfu 14.41%
iter 9860: loss 4.3779, time 73.51ms, mfu 14.45%
iter 9870: loss 4.3792, time 74.69ms, mfu 14.47%
iter 9880: loss 4.3265, time 74.82ms, mfu 14.48%
iter 9890: loss 4.5842, time 74.66ms, mfu 14.50%
iter 9900: loss 4.3396, time 74.73ms, mfu 14.51%
iter 9910: loss 4.2896, time 74.70ms, mfu 14.52%
iter 9920: loss 4.3227, time 74.39ms, mfu 14.54%
iter 9930: loss 4.4323, time 74.97ms, mfu 14.55%
iter 9940: loss 4.3366, time 74.76ms, mfu 14.55%
iter 9950: loss 4.2277, time 74.72ms, mfu 14.56%
iter 9960: loss 4.2655, time 74.76ms, mfu 14.57%
iter 9970: loss 4.2461, time 74.78ms, mfu 14.57%
iter 9980: loss 4.5171, time 74.64ms, mfu 14.58%
iter 9990: loss 4.4519, time 74.84ms, mfu 14.58%
0.000690460205078125
0.5894432067871094
0.4377098083496094
0.10809326171875
0.13406753540039062
0.07916641235351562
step 10000: train loss 4.3900, val loss 4.3913
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 10000: loss 4.2372, time 17601.80ms, mfu 13.13%
iter 10010: loss 4.4866, time 74.68ms, mfu 13.28%
iter 10020: loss 4.3983, time 74.75ms, mfu 13.42%
iter 10030: loss 4.4809, time 74.70ms, mfu 13.54%
iter 10040: loss 4.3448, time 74.77ms, mfu 13.65%
iter 10050: loss 4.2288, time 74.74ms, mfu 13.74%
iter 10060: loss 4.4016, time 74.73ms, mfu 13.83%
iter 10070: loss 4.4397, time 74.75ms, mfu 13.91%
iter 10080: loss 4.4131, time 74.79ms, mfu 13.98%
iter 10090: loss 4.4639, time 74.85ms, mfu 14.04%
iter 10100: loss 4.2748, time 74.87ms, mfu 14.10%
iter 10110: loss 4.4054, time 74.75ms, mfu 14.15%
iter 10120: loss 4.1953, time 74.76ms, mfu 14.20%
iter 10130: loss 4.3658, time 74.68ms, mfu 14.24%
iter 10140: loss 4.3801, time 74.70ms, mfu 14.28%
iter 10150: loss 4.2652, time 74.71ms, mfu 14.32%
iter 10160: loss 4.3059, time 74.80ms, mfu 14.35%
iter 10170: loss 4.3923, time 74.67ms, mfu 14.38%
iter 10180: loss 4.3176, time 74.75ms, mfu 14.40%
iter 10190: loss 4.3377, time 74.74ms, mfu 14.42%
iter 10200: loss 4.1282, time 74.80ms, mfu 14.44%
iter 10210: loss 4.3406, time 74.73ms, mfu 14.46%
iter 10220: loss 4.3853, time 74.71ms, mfu 14.48%
iter 10230: loss 4.3489, time 74.70ms, mfu 14.49%
iter 10240: loss 4.3321, time 74.74ms, mfu 14.51%
iter 10250: loss 4.3817, time 74.67ms, mfu 14.52%
iter 10260: loss 4.4787, time 74.53ms, mfu 14.53%
iter 10270: loss 4.4597, time 74.68ms, mfu 14.55%
iter 10280: loss 4.3262, time 74.86ms, mfu 14.55%
iter 10290: loss 4.3706, time 74.86ms, mfu 14.56%
iter 10300: loss 4.3407, time 74.72ms, mfu 14.56%
iter 10310: loss 4.3411, time 74.73ms, mfu 14.57%
iter 10320: loss 4.4464, time 75.30ms, mfu 14.56%
iter 10330: loss 4.4812, time 74.68ms, mfu 14.57%
iter 10340: loss 4.3150, time 74.73ms, mfu 14.58%
iter 10350: loss 4.3930, time 10.06ms, mfu 23.99%
iter 10360: loss 4.4037, time 74.74ms, mfu 23.05%
iter 10370: loss 4.2501, time 74.68ms, mfu 22.21%
iter 10380: loss 4.1872, time 74.72ms, mfu 21.45%
iter 10390: loss 4.4157, time 74.74ms, mfu 20.77%
iter 10400: loss 4.2470, time 74.71ms, mfu 20.16%
iter 10410: loss 4.4917, time 74.25ms, mfu 19.61%
iter 10420: loss 4.3731, time 74.79ms, mfu 19.11%
iter 10430: loss 4.4177, time 74.76ms, mfu 18.66%
iter 10440: loss 4.4617, time 75.36ms, mfu 18.25%
iter 10450: loss 4.3186, time 74.79ms, mfu 17.89%
iter 10460: loss 4.4035, time 74.67ms, mfu 17.56%
iter 10470: loss 4.3991, time 74.72ms, mfu 17.27%
iter 10480: loss 4.4357, time 74.71ms, mfu 17.00%
iter 10490: loss 4.3875, time 74.96ms, mfu 16.76%
iter 10500: loss 4.4914, time 74.70ms, mfu 16.55%
iter 10510: loss 4.2810, time 74.72ms, mfu 16.36%
iter 10520: loss 4.4850, time 74.71ms, mfu 16.18%
iter 10530: loss 4.2331, time 74.69ms, mfu 16.03%
iter 10540: loss 4.4964, time 74.64ms, mfu 15.89%
iter 10550: loss 4.4802, time 74.69ms, mfu 15.77%
iter 10560: loss 4.3717, time 74.76ms, mfu 15.65%
iter 10570: loss 4.2820, time 74.71ms, mfu 15.55%
iter 10580: loss 4.1712, time 74.70ms, mfu 15.46%
iter 10590: loss 4.3726, time 74.72ms, mfu 15.37%
iter 10600: loss 4.4923, time 74.77ms, mfu 15.30%
iter 10610: loss 4.2711, time 74.71ms, mfu 15.23%
iter 10620: loss 4.4466, time 74.70ms, mfu 15.17%
iter 10630: loss 4.2746, time 74.73ms, mfu 15.12%
iter 10640: loss 4.4120, time 75.93ms, mfu 15.05%
iter 10650: loss 4.3123, time 74.69ms, mfu 15.01%
iter 10660: loss 4.3578, time 74.76ms, mfu 14.97%
iter 10670: loss 4.2166, time 74.75ms, mfu 14.93%
iter 10680: loss 4.2149, time 75.98ms, mfu 14.88%
iter 10690: loss 4.5662, time 74.67ms, mfu 14.85%
iter 10700: loss 4.5560, time 74.22ms, mfu 14.84%
iter 10710: loss 4.2023, time 74.73ms, mfu 14.82%
iter 10720: loss 4.3986, time 74.64ms, mfu 14.80%
iter 10730: loss 4.2894, time 74.69ms, mfu 14.79%
iter 10740: loss 4.3437, time 74.72ms, mfu 14.77%
iter 10750: loss 4.4694, time 74.69ms, mfu 14.76%
iter 10760: loss 4.1997, time 74.64ms, mfu 14.75%
iter 10770: loss 4.3350, time 74.84ms, mfu 14.73%
iter 10780: loss 4.3987, time 74.70ms, mfu 14.72%
iter 10790: loss 4.4450, time 74.83ms, mfu 14.71%
iter 10800: loss 4.0770, time 74.72ms, mfu 14.70%
iter 10810: loss 4.4079, time 74.68ms, mfu 14.70%
iter 10820: loss 4.2769, time 74.73ms, mfu 14.69%
iter 10830: loss 4.2616, time 74.74ms, mfu 14.68%
iter 10840: loss 4.3382, time 74.78ms, mfu 14.68%
iter 10850: loss 4.3205, time 74.72ms, mfu 14.67%
iter 10860: loss 4.2524, time 74.72ms, mfu 14.67%
iter 10870: loss 4.3528, time 74.70ms, mfu 14.66%
iter 10880: loss 4.3458, time 74.65ms, mfu 14.66%
iter 10890: loss 4.5317, time 74.59ms, mfu 14.66%
iter 10900: loss 4.1216, time 74.84ms, mfu 14.66%
iter 10910: loss 4.4735, time 74.61ms, mfu 14.66%
iter 10920: loss 4.2413, time 74.64ms, mfu 14.65%
iter 10930: loss 4.3671, time 74.71ms, mfu 14.65%
iter 10940: loss 4.2624, time 74.78ms, mfu 14.65%
iter 10950: loss 4.4676, time 74.73ms, mfu 14.65%
iter 10960: loss 4.3956, time 74.70ms, mfu 14.65%
iter 10970: loss 4.2942, time 74.70ms, mfu 14.64%
iter 10980: loss 4.2790, time 74.71ms, mfu 14.64%
iter 10990: loss 4.4452, time 74.68ms, mfu 14.64%
0.00069427490234375
0.5711746215820312
0.4237213134765625
0.10471725463867188
0.13566207885742188
0.07030868530273438
step 11000: train loss 4.3521, val loss 4.3652
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 11000: loss 4.5322, time 17627.72ms, mfu 13.18%
iter 11010: loss 4.3791, time 74.70ms, mfu 13.33%
iter 11020: loss 4.2769, time 74.83ms, mfu 13.46%
iter 11030: loss 4.4237, time 74.75ms, mfu 13.57%
iter 11040: loss 4.1229, time 74.80ms, mfu 13.68%
iter 11050: loss 4.3170, time 74.81ms, mfu 13.77%
iter 11060: loss 4.3325, time 74.83ms, mfu 13.85%
iter 11070: loss 4.2100, time 74.73ms, mfu 13.93%
iter 11080: loss 4.3007, time 74.74ms, mfu 14.00%
iter 11090: loss 4.3738, time 74.81ms, mfu 14.06%
iter 11100: loss 4.4975, time 74.80ms, mfu 14.12%
iter 11110: loss 4.4013, time 74.84ms, mfu 14.17%
iter 11120: loss 4.4398, time 74.56ms, mfu 14.22%
iter 11130: loss 4.3404, time 74.64ms, mfu 14.26%
iter 11140: loss 4.3955, time 74.71ms, mfu 14.30%
iter 11150: loss 4.3012, time 74.75ms, mfu 14.33%
iter 11160: loss 4.4941, time 74.91ms, mfu 14.36%
iter 11170: loss 4.3612, time 74.85ms, mfu 14.38%
iter 11180: loss 4.3376, time 74.87ms, mfu 14.40%
iter 11190: loss 4.4431, time 74.88ms, mfu 14.42%
iter 11200: loss 4.3028, time 74.72ms, mfu 14.44%
iter 11210: loss 4.5092, time 74.66ms, mfu 14.46%
iter 11220: loss 4.3412, time 74.75ms, mfu 14.48%
iter 11230: loss 4.3490, time 74.78ms, mfu 14.49%
iter 11240: loss 4.3691, time 74.76ms, mfu 14.51%
iter 11250: loss 4.4018, time 74.65ms, mfu 14.52%
iter 11260: loss 4.3850, time 74.77ms, mfu 14.53%
iter 11270: loss 4.1813, time 74.75ms, mfu 14.54%
iter 11280: loss 4.3956, time 74.67ms, mfu 14.55%
iter 11290: loss 4.2983, time 74.76ms, mfu 14.56%
iter 11300: loss 4.3870, time 74.84ms, mfu 14.56%
iter 11310: loss 4.5787, time 74.77ms, mfu 14.57%
iter 11320: loss 4.3320, time 74.88ms, mfu 14.57%
iter 11330: loss 4.4879, time 74.87ms, mfu 14.57%
iter 11340: loss 4.3263, time 74.82ms, mfu 14.58%
iter 11350: loss 4.1855, time 74.74ms, mfu 14.58%
iter 11360: loss 4.2386, time 74.72ms, mfu 14.59%
iter 11370: loss 4.4702, time 74.84ms, mfu 14.59%
iter 11380: loss 4.5121, time 74.74ms, mfu 14.59%
iter 11390: loss 4.4411, time 74.76ms, mfu 14.60%
iter 11400: loss 4.3164, time 74.70ms, mfu 14.60%
iter 11410: loss 4.3421, time 74.76ms, mfu 14.60%
iter 11420: loss 4.3896, time 74.77ms, mfu 14.60%
iter 11430: loss 4.4663, time 74.78ms, mfu 14.60%
iter 11440: loss 4.3530, time 74.73ms, mfu 14.61%
iter 11450: loss 4.3137, time 74.86ms, mfu 14.61%
iter 11460: loss 4.4784, time 74.77ms, mfu 14.61%
iter 11470: loss 4.4001, time 74.71ms, mfu 14.61%
iter 11480: loss 4.1817, time 74.63ms, mfu 14.61%
iter 11490: loss 4.3477, time 74.57ms, mfu 14.62%
iter 11500: loss 4.3254, time 74.64ms, mfu 14.62%
iter 11510: loss 4.2726, time 74.79ms, mfu 14.62%
iter 11520: loss 4.4429, time 74.71ms, mfu 14.62%
iter 11530: loss 4.5608, time 74.72ms, mfu 14.62%
iter 11540: loss 4.3185, time 74.73ms, mfu 14.62%
iter 11550: loss 4.3395, time 74.66ms, mfu 14.62%
iter 11560: loss 4.2933, time 74.79ms, mfu 14.62%
iter 11570: loss 4.6484, time 74.84ms, mfu 14.62%
iter 11580: loss 4.3343, time 74.73ms, mfu 14.62%
iter 11590: loss 4.6711, time 74.74ms, mfu 14.62%
iter 11600: loss 4.4311, time 74.73ms, mfu 14.62%
iter 11610: loss 4.4810, time 74.72ms, mfu 14.62%
iter 11620: loss 4.3117, time 74.78ms, mfu 14.62%
iter 11630: loss 4.5589, time 74.77ms, mfu 14.62%
iter 11640: loss 4.4447, time 74.70ms, mfu 14.62%
iter 11650: loss 4.5019, time 74.74ms, mfu 14.62%
iter 11660: loss 4.3877, time 74.74ms, mfu 14.62%
iter 11670: loss 4.2807, time 74.78ms, mfu 14.62%
iter 11680: loss 4.4055, time 74.88ms, mfu 14.62%
iter 11690: loss 4.3695, time 74.73ms, mfu 14.62%
iter 11700: loss 4.2396, time 74.77ms, mfu 14.62%
iter 11710: loss 4.4143, time 74.62ms, mfu 14.62%
iter 11720: loss 4.4040, time 74.87ms, mfu 14.62%
iter 11730: loss 4.2464, time 74.87ms, mfu 14.62%
iter 11740: loss 4.3684, time 74.70ms, mfu 14.62%
iter 11750: loss 4.4679, time 74.76ms, mfu 14.62%
iter 11760: loss 4.2877, time 74.80ms, mfu 14.62%
iter 11770: loss 4.3814, time 74.80ms, mfu 14.62%
iter 11780: loss 4.3859, time 74.73ms, mfu 14.62%
iter 11790: loss 4.2468, time 74.72ms, mfu 14.62%
iter 11800: loss 4.1963, time 74.74ms, mfu 14.62%
iter 11810: loss 4.5408, time 74.74ms, mfu 14.62%
iter 11820: loss 4.2478, time 74.73ms, mfu 14.62%
iter 11830: loss 4.3542, time 74.79ms, mfu 14.62%
iter 11840: loss 4.3344, time 74.76ms, mfu 14.62%
iter 11850: loss 4.2771, time 74.71ms, mfu 14.62%
iter 11860: loss 4.3166, time 74.86ms, mfu 14.62%
iter 11870: loss 4.4108, time 74.77ms, mfu 14.62%
iter 11880: loss 4.2625, time 74.88ms, mfu 14.62%
iter 11890: loss 4.3990, time 74.89ms, mfu 14.62%
iter 11900: loss 4.4185, time 74.67ms, mfu 14.62%
iter 11910: loss 4.5020, time 74.72ms, mfu 14.62%
iter 11920: loss 4.5503, time 74.74ms, mfu 14.62%
iter 11930: loss 4.3804, time 74.68ms, mfu 14.62%
iter 11940: loss 4.2876, time 74.70ms, mfu 14.62%
iter 11950: loss 4.3651, time 74.85ms, mfu 14.62%
iter 11960: loss 4.3549, time 74.86ms, mfu 14.62%
iter 11970: loss 4.4378, time 74.84ms, mfu 14.62%
iter 11980: loss 4.3758, time 74.90ms, mfu 14.62%
iter 11990: loss 4.3159, time 74.60ms, mfu 14.62%
0.00069427490234375
0.5631256103515625
0.42833709716796875
0.12388992309570312
0.14527511596679688
0.06298828125
step 12000: train loss 4.3379, val loss 4.3526
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 12000: loss 4.3790, time 17778.23ms, mfu 13.16%
iter 12010: loss 4.3962, time 74.76ms, mfu 13.31%
iter 12020: loss 4.1785, time 74.60ms, mfu 13.44%
iter 12030: loss 4.3264, time 74.58ms, mfu 13.57%
iter 12040: loss 4.4233, time 74.78ms, mfu 13.67%
iter 12050: loss 4.0674, time 74.76ms, mfu 13.77%
iter 12060: loss 4.3515, time 75.25ms, mfu 13.84%
iter 12070: loss 4.4040, time 74.81ms, mfu 13.92%
iter 12080: loss 4.3642, time 74.73ms, mfu 13.99%
iter 12090: loss 4.4996, time 74.77ms, mfu 14.05%
iter 12100: loss 4.1426, time 74.82ms, mfu 14.11%
iter 12110: loss 4.3128, time 74.83ms, mfu 14.16%
iter 12120: loss 4.2833, time 74.78ms, mfu 14.20%
iter 12130: loss 4.2193, time 74.69ms, mfu 14.25%
iter 12140: loss 4.2719, time 74.67ms, mfu 14.29%
iter 12150: loss 4.3391, time 74.70ms, mfu 14.32%
iter 12160: loss 4.3312, time 74.41ms, mfu 14.36%
iter 12170: loss 4.5045, time 74.74ms, mfu 14.39%
iter 12180: loss 4.1199, time 74.73ms, mfu 14.41%
iter 12190: loss 4.0877, time 75.11ms, mfu 14.42%
iter 12200: loss 4.4834, time 74.77ms, mfu 14.44%
iter 12210: loss 4.4112, time 74.77ms, mfu 14.46%
iter 12220: loss 4.0752, time 74.65ms, mfu 14.48%
iter 12230: loss 4.2985, time 74.75ms, mfu 14.49%
iter 12240: loss 4.2968, time 74.74ms, mfu 14.51%
iter 12250: loss 4.2974, time 74.76ms, mfu 14.52%
iter 12260: loss 4.4046, time 74.77ms, mfu 14.53%
iter 12270: loss 4.0719, time 74.75ms, mfu 14.54%
iter 12280: loss 4.3440, time 74.24ms, mfu 14.56%
