Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 32.33M
num decayed parameter tensors: 44, with 32,722,944 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 108570: loss 3.7044, time 74.72ms, mfu 15.62%
iter 108580: loss 3.6268, time 74.66ms, mfu 15.62%
iter 108590: loss 3.5661, time 74.70ms, mfu 15.62%
iter 108600: loss 3.4827, time 74.74ms, mfu 15.62%
iter 108610: loss 3.5728, time 74.71ms, mfu 15.62%
iter 108620: loss 3.6323, time 74.67ms, mfu 15.62%
iter 108630: loss 3.4945, time 74.67ms, mfu 15.62%
iter 108640: loss 3.5403, time 74.71ms, mfu 15.62%
iter 108650: loss 3.5679, time 74.68ms, mfu 15.63%
iter 108660: loss 3.6571, time 74.72ms, mfu 15.63%
iter 108670: loss 3.5598, time 74.69ms, mfu 15.63%
iter 108680: loss 3.7248, time 74.71ms, mfu 15.63%
iter 108690: loss 3.5215, time 74.72ms, mfu 15.63%
iter 108700: loss 3.5140, time 74.68ms, mfu 15.63%
iter 108710: loss 3.5703, time 74.70ms, mfu 15.63%
iter 108720: loss 3.4712, time 74.66ms, mfu 15.63%
iter 108730: loss 3.5697, time 74.70ms, mfu 15.63%
iter 108740: loss 3.7228, time 74.75ms, mfu 15.63%
iter 108750: loss 3.4980, time 74.72ms, mfu 15.63%
iter 108760: loss 3.5220, time 74.72ms, mfu 15.63%
iter 108770: loss 3.4711, time 74.70ms, mfu 15.63%
iter 108780: loss 3.6284, time 74.73ms, mfu 15.63%
iter 108790: loss 3.6600, time 74.69ms, mfu 15.63%
iter 108800: loss 3.5621, time 74.64ms, mfu 15.63%
iter 108810: loss 3.5579, time 74.71ms, mfu 15.63%
iter 108820: loss 3.6239, time 74.69ms, mfu 15.63%
iter 108830: loss 3.5841, time 74.75ms, mfu 15.63%
iter 108840: loss 3.6188, time 74.69ms, mfu 15.63%
iter 108850: loss 3.5143, time 74.66ms, mfu 15.63%
iter 108860: loss 3.5603, time 74.76ms, mfu 15.63%
iter 108870: loss 3.5593, time 74.71ms, mfu 15.63%
iter 108880: loss 3.5457, time 74.74ms, mfu 15.63%
iter 108890: loss 3.7050, time 74.57ms, mfu 15.63%
iter 108900: loss 3.5338, time 74.73ms, mfu 15.63%
iter 108910: loss 3.4627, time 74.72ms, mfu 15.63%
iter 108920: loss 3.6316, time 74.72ms, mfu 15.63%
iter 108930: loss 3.5925, time 74.79ms, mfu 15.63%
iter 108940: loss 3.6146, time 74.68ms, mfu 15.63%
iter 108950: loss 3.5280, time 74.69ms, mfu 15.63%
iter 108960: loss 3.5917, time 74.55ms, mfu 15.63%
iter 108970: loss 3.4818, time 74.65ms, mfu 15.63%
iter 108980: loss 3.6512, time 74.73ms, mfu 15.63%
iter 108990: loss 3.4249, time 74.70ms, mfu 15.63%
0.045772552490234375
0.3296089172363281
0.22514724731445312
0.27281951904296875
0.16156005859375
0.15391159057617188
step 109000: train loss 3.6257, val loss 3.6211
iter 109000: loss 3.8598, time 17184.62ms, mfu 14.07%
iter 109010: loss 3.4906, time 74.79ms, mfu 14.23%
iter 109020: loss 3.7135, time 74.80ms, mfu 14.37%
iter 109030: loss 3.4710, time 74.82ms, mfu 14.49%
iter 109040: loss 3.5160, time 74.81ms, mfu 14.60%
iter 109050: loss 3.6048, time 74.79ms, mfu 14.70%
iter 109060: loss 3.7480, time 74.80ms, mfu 14.79%
iter 109070: loss 3.5919, time 74.80ms, mfu 14.87%
iter 109080: loss 3.6861, time 74.70ms, mfu 14.95%
iter 109090: loss 3.6740, time 74.66ms, mfu 15.02%
iter 109100: loss 3.5862, time 74.71ms, mfu 15.08%
iter 109110: loss 3.6082, time 74.68ms, mfu 15.13%
iter 109120: loss 3.7844, time 74.70ms, mfu 15.18%
iter 109130: loss 3.6878, time 74.71ms, mfu 15.23%
iter 109140: loss 3.5229, time 74.70ms, mfu 15.27%
iter 109150: loss 3.6509, time 74.68ms, mfu 15.30%
iter 109160: loss 3.8197, time 74.74ms, mfu 15.34%
iter 109170: loss 3.6577, time 74.72ms, mfu 15.37%
iter 109180: loss 3.6201, time 74.73ms, mfu 15.39%
iter 109190: loss 3.6556, time 74.75ms, mfu 15.41%
iter 109200: loss 3.5530, time 74.69ms, mfu 15.44%
iter 109210: loss 3.7389, time 74.74ms, mfu 15.45%
iter 109220: loss 3.7252, time 74.73ms, mfu 15.47%
iter 109230: loss 3.6978, time 74.75ms, mfu 15.49%
iter 109240: loss 3.6260, time 74.75ms, mfu 15.50%
iter 109250: loss 3.8263, time 74.75ms, mfu 15.51%
iter 109260: loss 3.6069, time 74.75ms, mfu 15.52%
iter 109270: loss 3.5930, time 74.78ms, mfu 15.53%
iter 109280: loss 3.6418, time 74.69ms, mfu 15.54%
iter 109290: loss 3.6312, time 74.71ms, mfu 15.55%
iter 109300: loss 3.6380, time 74.71ms, mfu 15.56%
iter 109310: loss 3.7040, time 74.72ms, mfu 15.56%
iter 109320: loss 3.6193, time 74.78ms, mfu 15.57%
iter 109330: loss 3.5297, time 74.73ms, mfu 15.57%
iter 109340: loss 3.8186, time 74.73ms, mfu 15.58%
iter 109350: loss 3.4677, time 74.69ms, mfu 15.58%
iter 109360: loss 3.4245, time 74.69ms, mfu 15.59%
iter 109370: loss 3.7389, time 74.71ms, mfu 15.59%
iter 109380: loss 3.5242, time 75.24ms, mfu 15.58%
iter 109390: loss 3.6723, time 74.74ms, mfu 15.59%
iter 109400: loss 3.6907, time 74.70ms, mfu 15.59%
iter 109410: loss 3.6996, time 74.70ms, mfu 15.60%
iter 109420: loss 3.5490, time 74.61ms, mfu 15.60%
iter 109430: loss 3.3566, time 74.67ms, mfu 15.60%
iter 109440: loss 3.5494, time 74.75ms, mfu 15.61%
iter 109450: loss 3.7033, time 74.65ms, mfu 15.61%
iter 109460: loss 3.7134, time 74.75ms, mfu 15.61%
iter 109470: loss 3.6049, time 74.69ms, mfu 15.61%
iter 109480: loss 3.7382, time 74.69ms, mfu 15.61%
iter 109490: loss 3.6417, time 74.72ms, mfu 15.62%
iter 109500: loss 3.4846, time 74.71ms, mfu 15.62%
iter 109510: loss 3.5763, time 74.68ms, mfu 15.62%
iter 109520: loss 3.7256, time 75.16ms, mfu 15.61%
iter 109530: loss 3.4204, time 74.68ms, mfu 15.61%
iter 109540: loss 3.4073, time 74.70ms, mfu 15.61%
iter 109550: loss 3.5285, time 74.70ms, mfu 15.61%
iter 109560: loss 3.5490, time 74.73ms, mfu 15.62%
iter 109570: loss 3.6122, time 74.65ms, mfu 15.62%
iter 109580: loss 3.6228, time 74.64ms, mfu 15.62%
iter 109590: loss 3.6481, time 74.67ms, mfu 15.62%
iter 109600: loss 3.6264, time 74.69ms, mfu 15.62%
iter 109610: loss 3.5086, time 74.69ms, mfu 15.62%
iter 109620: loss 3.5268, time 74.66ms, mfu 15.62%
iter 109630: loss 3.5698, time 75.36ms, mfu 15.61%
iter 109640: loss 3.6160, time 74.69ms, mfu 15.61%
iter 109650: loss 3.5957, time 74.69ms, mfu 15.62%
iter 109660: loss 3.7690, time 74.74ms, mfu 15.62%
iter 109670: loss 3.7750, time 74.63ms, mfu 15.62%
iter 109680: loss 3.8038, time 74.69ms, mfu 15.62%
iter 109690: loss 3.5943, time 75.21ms, mfu 15.61%
iter 109700: loss 3.6264, time 74.68ms, mfu 15.61%
iter 109710: loss 3.5375, time 74.68ms, mfu 15.61%
iter 109720: loss 3.4462, time 74.65ms, mfu 15.62%
iter 109730: loss 3.6474, time 74.72ms, mfu 15.62%
iter 109740: loss 3.3880, time 74.72ms, mfu 15.62%
iter 109750: loss 3.5707, time 74.71ms, mfu 15.62%
iter 109760: loss 3.7158, time 74.69ms, mfu 15.62%
iter 109770: loss 3.5526, time 74.65ms, mfu 15.62%
iter 109780: loss 3.7174, time 74.72ms, mfu 15.62%
iter 109790: loss 3.7660, time 74.67ms, mfu 15.62%
iter 109800: loss 3.6032, time 74.74ms, mfu 15.62%
iter 109810: loss 3.5715, time 74.70ms, mfu 15.62%
iter 109820: loss 3.6907, time 74.76ms, mfu 15.62%
iter 109830: loss 3.9115, time 74.67ms, mfu 15.62%
iter 109840: loss 3.6729, time 74.60ms, mfu 15.63%
iter 109850: loss 3.4011, time 74.74ms, mfu 15.63%
iter 109860: loss 3.5673, time 74.76ms, mfu 15.63%
iter 109870: loss 3.5077, time 74.75ms, mfu 15.62%
iter 109880: loss 3.4822, time 74.70ms, mfu 15.62%
iter 109890: loss 3.6591, time 74.73ms, mfu 15.62%
iter 109900: loss 3.6102, time 74.76ms, mfu 15.62%
iter 109910: loss 3.7255, time 74.69ms, mfu 15.62%
iter 109920: loss 3.5024, time 74.69ms, mfu 15.62%
iter 109930: loss 3.6171, time 74.71ms, mfu 15.63%
iter 109940: loss 3.5587, time 74.70ms, mfu 15.63%
iter 109950: loss 3.7297, time 74.70ms, mfu 15.63%
iter 109960: loss 3.6312, time 74.71ms, mfu 15.63%
iter 109970: loss 3.6992, time 74.69ms, mfu 15.63%
iter 109980: loss 3.6122, time 74.76ms, mfu 15.63%
iter 109990: loss 3.6568, time 74.70ms, mfu 15.63%
0.049457550048828125
0.3242988586425781
0.19620513916015625
0.2439422607421875
0.16849136352539062
0.16165924072265625
step 110000: train loss 3.6096, val loss 3.6234
iter 110000: loss 3.7561, time 17203.10ms, mfu 14.07%
iter 110010: loss 3.7168, time 74.86ms, mfu 14.22%
iter 110020: loss 3.5289, time 74.85ms, mfu 14.36%
iter 110030: loss 3.6549, time 74.76ms, mfu 14.49%
iter 110040: loss 3.4826, time 74.79ms, mfu 14.60%
iter 110050: loss 3.4647, time 74.84ms, mfu 14.70%
iter 110060: loss 3.6500, time 74.79ms, mfu 14.79%
iter 110070: loss 3.5060, time 74.84ms, mfu 14.87%
iter 110080: loss 3.5494, time 74.76ms, mfu 14.94%
iter 110090: loss 3.3373, time 74.73ms, mfu 15.01%
iter 110100: loss 3.6454, time 74.66ms, mfu 15.08%
iter 110110: loss 3.6499, time 74.73ms, mfu 15.13%
iter 110120: loss 3.5865, time 74.69ms, mfu 15.18%
iter 110130: loss 3.6250, time 74.76ms, mfu 15.22%
iter 110140: loss 3.5891, time 74.67ms, mfu 15.26%
iter 110150: loss 3.6901, time 74.77ms, mfu 15.30%
iter 110160: loss 3.6435, time 74.69ms, mfu 15.33%
iter 110170: loss 3.7599, time 74.69ms, mfu 15.36%
iter 110180: loss 3.8210, time 74.75ms, mfu 15.39%
iter 110190: loss 3.6763, time 74.61ms, mfu 15.41%
iter 110200: loss 3.8369, time 74.70ms, mfu 15.44%
iter 110210: loss 3.7282, time 74.69ms, mfu 15.46%
iter 110220: loss 3.6343, time 74.72ms, mfu 15.47%
iter 110230: loss 3.4787, time 74.70ms, mfu 15.49%
iter 110240: loss 3.7323, time 74.74ms, mfu 15.50%
iter 110250: loss 3.5616, time 74.76ms, mfu 15.51%
iter 110260: loss 3.8894, time 74.72ms, mfu 15.52%
iter 110270: loss 3.6977, time 74.73ms, mfu 15.53%
iter 110280: loss 3.6618, time 74.76ms, mfu 15.54%
iter 110290: loss 3.5998, time 74.69ms, mfu 15.55%
iter 110300: loss 3.6875, time 74.77ms, mfu 15.56%
iter 110310: loss 3.6417, time 74.68ms, mfu 15.56%
iter 110320: loss 3.7501, time 74.64ms, mfu 15.57%
iter 110330: loss 3.6332, time 74.72ms, mfu 15.58%
iter 110340: loss 3.4256, time 74.73ms, mfu 15.58%
iter 110350: loss 3.4615, time 74.71ms, mfu 15.59%
iter 110360: loss 3.6028, time 74.62ms, mfu 15.59%
iter 110370: loss 3.7495, time 74.72ms, mfu 15.60%
iter 110380: loss 3.6499, time 74.70ms, mfu 15.60%
iter 110390: loss 3.3332, time 74.76ms, mfu 15.60%
iter 110400: loss 3.6074, time 74.71ms, mfu 15.60%
iter 110410: loss 3.7687, time 74.74ms, mfu 15.61%
iter 110420: loss 3.7622, time 74.68ms, mfu 15.61%
iter 110430: loss 3.5807, time 74.67ms, mfu 15.61%
iter 110440: loss 3.3864, time 74.68ms, mfu 15.61%
iter 110450: loss 3.7557, time 74.72ms, mfu 15.61%
iter 110460: loss 3.6420, time 74.68ms, mfu 15.62%
iter 110470: loss 3.7019, time 74.65ms, mfu 15.62%
iter 110480: loss 3.5239, time 74.74ms, mfu 15.62%
iter 110490: loss 3.6675, time 74.72ms, mfu 15.62%
Overriding config with ./config/train_nano_gpt2.py:
init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Resuming training from out-nano-gpt2-BlockBiLiGLU
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 32.33M
num decayed parameter tensors: 44, with 32,722,944 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
0.0457611083984375
0.30998992919921875
0.19598770141601562
0.24547958374023438
0.15338516235351562
0.15098953247070312
step 104000: train loss 4.1152, val loss 4.1217
iter 104000: loss 4.1119, time 37653.12ms, mfu -100.00%
iter 104010: loss 3.8948, time 74.56ms, mfu 15.66%
iter 104020: loss 3.9280, time 74.55ms, mfu 15.66%
iter 104030: loss 3.8980, time 74.58ms, mfu 15.66%
iter 104040: loss 3.9255, time 74.58ms, mfu 15.66%
iter 104050: loss 3.8589, time 74.55ms, mfu 15.66%
iter 104060: loss 3.8672, time 74.55ms, mfu 15.66%
iter 104070: loss 3.9165, time 74.66ms, mfu 15.66%
iter 104080: loss 3.7195, time 74.69ms, mfu 15.65%
iter 104090: loss 3.9258, time 74.69ms, mfu 15.65%
iter 104100: loss 3.8283, time 74.63ms, mfu 15.65%
iter 104110: loss 3.7871, time 74.66ms, mfu 15.65%
iter 104120: loss 3.7314, time 74.70ms, mfu 15.65%
iter 104130: loss 3.9087, time 74.59ms, mfu 15.65%
iter 104140: loss 3.9528, time 74.66ms, mfu 15.65%
iter 104150: loss 3.7693, time 74.65ms, mfu 15.65%
iter 104160: loss 3.7327, time 74.60ms, mfu 15.65%
iter 104170: loss 3.7350, time 74.67ms, mfu 15.64%
iter 104180: loss 3.7501, time 74.61ms, mfu 15.65%
iter 104190: loss 3.8562, time 74.68ms, mfu 15.64%
iter 104200: loss 3.7613, time 74.66ms, mfu 15.64%
iter 104210: loss 3.8194, time 74.72ms, mfu 15.64%
iter 104220: loss 3.8065, time 74.64ms, mfu 15.64%
iter 104230: loss 3.8817, time 74.65ms, mfu 15.64%
iter 104240: loss 3.8290, time 74.68ms, mfu 15.64%
iter 104250: loss 3.8764, time 74.70ms, mfu 15.64%
iter 104260: loss 3.8929, time 74.61ms, mfu 15.64%
iter 104270: loss 3.7288, time 74.65ms, mfu 15.64%
iter 104280: loss 4.0316, time 74.69ms, mfu 15.64%
iter 104290: loss 3.8751, time 74.62ms, mfu 15.64%
iter 104300: loss 3.7887, time 74.65ms, mfu 15.64%
iter 104310: loss 3.7697, time 74.61ms, mfu 15.64%
iter 104320: loss 3.8767, time 74.69ms, mfu 15.64%
iter 104330: loss 3.9007, time 74.66ms, mfu 15.64%
iter 104340: loss 3.6780, time 74.59ms, mfu 15.64%
iter 104350: loss 3.7482, time 74.64ms, mfu 15.64%
iter 104360: loss 3.7128, time 74.66ms, mfu 15.64%
iter 104370: loss 3.7366, time 74.70ms, mfu 15.64%
iter 104380: loss 3.7926, time 74.61ms, mfu 15.64%
iter 104390: loss 3.7126, time 74.71ms, mfu 15.64%
iter 104400: loss 3.9235, time 74.66ms, mfu 15.64%
iter 104410: loss 3.6102, time 74.66ms, mfu 15.64%
iter 104420: loss 3.8344, time 74.66ms, mfu 15.64%
iter 104430: loss 3.8096, time 74.67ms, mfu 15.64%
iter 104440: loss 3.6858, time 74.72ms, mfu 15.64%
iter 104450: loss 3.7140, time 74.69ms, mfu 15.64%
iter 104460: loss 3.7764, time 74.72ms, mfu 15.63%
iter 104470: loss 3.8053, time 74.73ms, mfu 15.63%
iter 104480: loss 3.8710, time 74.68ms, mfu 15.63%
iter 104490: loss 3.8324, time 74.71ms, mfu 15.63%
iter 104500: loss 3.9061, time 74.74ms, mfu 15.63%
iter 104510: loss 3.8188, time 74.71ms, mfu 15.63%
iter 104520: loss 3.7050, time 74.69ms, mfu 15.63%
iter 104530: loss 3.6988, time 74.71ms, mfu 15.63%
iter 104540: loss 3.6403, time 74.72ms, mfu 15.63%
iter 104550: loss 3.8599, time 74.68ms, mfu 15.63%
iter 104560: loss 3.6932, time 74.66ms, mfu 15.63%
iter 104570: loss 3.9053, time 74.78ms, mfu 15.63%
iter 104580: loss 3.8772, time 74.74ms, mfu 15.63%
iter 104590: loss 3.9565, time 74.77ms, mfu 15.63%
iter 104600: loss 3.6614, time 74.67ms, mfu 15.63%
iter 104610: loss 3.8779, time 74.68ms, mfu 15.63%
iter 104620: loss 3.9590, time 74.71ms, mfu 15.63%
iter 104630: loss 3.6728, time 74.64ms, mfu 15.63%
iter 104640: loss 3.8670, time 74.69ms, mfu 15.63%
iter 104650: loss 3.8214, time 74.68ms, mfu 15.63%
iter 104660: loss 3.9653, time 74.71ms, mfu 15.63%
iter 104670: loss 3.7719, time 74.66ms, mfu 15.63%
iter 104680: loss 3.7723, time 74.62ms, mfu 15.63%
iter 104690: loss 3.8534, time 74.65ms, mfu 15.63%
iter 104700: loss 3.8223, time 74.68ms, mfu 15.63%
iter 104710: loss 3.9032, time 74.70ms, mfu 15.63%
iter 104720: loss 3.6577, time 74.73ms, mfu 15.63%
iter 104730: loss 3.8949, time 74.75ms, mfu 15.63%
iter 104740: loss 3.8107, time 74.69ms, mfu 15.63%
iter 104750: loss 3.8097, time 74.67ms, mfu 15.63%
iter 104760: loss 3.6533, time 74.70ms, mfu 15.63%
iter 104770: loss 3.6036, time 74.68ms, mfu 15.63%
iter 104780: loss 3.7931, time 74.64ms, mfu 15.63%
iter 104790: loss 3.7588, time 74.66ms, mfu 15.63%
iter 104800: loss 3.5614, time 74.71ms, mfu 15.63%
iter 104810: loss 3.8000, time 74.69ms, mfu 15.63%
iter 104820: loss 3.8014, time 74.67ms, mfu 15.63%
iter 104830: loss 3.6838, time 74.69ms, mfu 15.63%
iter 104840: loss 3.6770, time 74.67ms, mfu 15.63%
iter 104850: loss 3.7382, time 74.67ms, mfu 15.63%
iter 104860: loss 3.6578, time 74.68ms, mfu 15.63%
iter 104870: loss 3.8939, time 74.73ms, mfu 15.63%
iter 104880: loss 3.8277, time 74.74ms, mfu 15.63%
iter 104890: loss 3.8139, time 74.70ms, mfu 15.63%
iter 104900: loss 3.7918, time 74.69ms, mfu 15.63%
iter 104910: loss 3.5362, time 74.66ms, mfu 15.63%
iter 104920: loss 3.6868, time 74.69ms, mfu 15.63%
iter 104930: loss 3.7738, time 74.91ms, mfu 15.63%
iter 104940: loss 3.7563, time 74.69ms, mfu 15.63%
iter 104950: loss 3.6403, time 74.70ms, mfu 15.63%
iter 104960: loss 3.6819, time 74.68ms, mfu 15.63%
iter 104970: loss 3.8202, time 74.71ms, mfu 15.63%
iter 104980: loss 3.6024, time 74.67ms, mfu 15.63%
iter 104990: loss 3.8937, time 74.67ms, mfu 15.63%
0.13770675659179688
0.5849876403808594
0.49423980712890625
0.5625991821289062
0.4956207275390625
0.46598052978515625
step 105000: train loss 3.8116, val loss 3.8097
iter 105000: loss 3.7751, time 17213.12ms, mfu 14.07%
iter 105010: loss 3.6499, time 74.78ms, mfu 14.23%
iter 105020: loss 3.8018, time 74.81ms, mfu 14.36%
iter 105030: loss 3.7889, time 74.69ms, mfu 14.49%
iter 105040: loss 3.7800, time 74.70ms, mfu 14.61%
iter 105050: loss 3.9166, time 74.61ms, mfu 14.71%
iter 105060: loss 3.7493, time 74.71ms, mfu 14.80%
iter 105070: loss 3.8462, time 74.71ms, mfu 14.88%
iter 105080: loss 3.7920, time 74.72ms, mfu 14.96%
iter 105090: loss 3.6438, time 74.72ms, mfu 15.02%
iter 105100: loss 3.8249, time 74.71ms, mfu 15.08%
iter 105110: loss 3.5875, time 74.75ms, mfu 15.14%
iter 105120: loss 3.6190, time 74.69ms, mfu 15.19%
iter 105130: loss 3.7353, time 74.69ms, mfu 15.23%
iter 105140: loss 3.7812, time 74.66ms, mfu 15.27%
iter 105150: loss 3.6596, time 74.69ms, mfu 15.31%
iter 105160: loss 3.8413, time 74.71ms, mfu 15.34%
iter 105170: loss 3.6401, time 74.69ms, mfu 15.37%
iter 105180: loss 3.9284, time 74.70ms, mfu 15.40%
iter 105190: loss 3.9172, time 74.70ms, mfu 15.42%
iter 105200: loss 3.8968, time 74.61ms, mfu 15.44%
iter 105210: loss 3.6928, time 74.78ms, mfu 15.46%
iter 105220: loss 3.7845, time 74.69ms, mfu 15.48%
iter 105230: loss 3.7938, time 74.67ms, mfu 15.49%
iter 105240: loss 3.8073, time 74.75ms, mfu 15.50%
iter 105250: loss 3.7500, time 74.75ms, mfu 15.52%
iter 105260: loss 3.7674, time 74.72ms, mfu 15.53%
iter 105270: loss 3.6622, time 74.72ms, mfu 15.54%
iter 105280: loss 3.7341, time 74.66ms, mfu 15.55%
iter 105290: loss 3.7559, time 74.71ms, mfu 15.55%
iter 105300: loss 3.7928, time 74.68ms, mfu 15.56%
iter 105310: loss 3.7338, time 74.68ms, mfu 15.57%
iter 105320: loss 3.7998, time 74.68ms, mfu 15.58%
iter 105330: loss 3.5959, time 74.70ms, mfu 15.58%
iter 105340: loss 3.7725, time 74.66ms, mfu 15.59%
iter 105350: loss 3.8433, time 74.71ms, mfu 15.59%
iter 105360: loss 3.7409, time 74.67ms, mfu 15.60%
iter 105370: loss 3.5099, time 74.66ms, mfu 15.60%
iter 105380: loss 3.6644, time 74.66ms, mfu 15.60%
iter 105390: loss 3.7669, time 74.72ms, mfu 15.61%
iter 105400: loss 3.7194, time 74.68ms, mfu 15.61%
iter 105410: loss 3.7133, time 74.71ms, mfu 15.61%
iter 105420: loss 3.7755, time 74.71ms, mfu 15.61%
iter 105430: loss 3.6518, time 74.69ms, mfu 15.61%
iter 105440: loss 3.6023, time 74.71ms, mfu 15.61%
iter 105450: loss 3.7438, time 74.70ms, mfu 15.62%
iter 105460: loss 3.8483, time 74.61ms, mfu 15.62%
iter 105470: loss 3.6720, time 74.65ms, mfu 15.62%
iter 105480: loss 3.7710, time 74.77ms, mfu 15.62%
iter 105490: loss 3.6847, time 74.68ms, mfu 15.62%
iter 105500: loss 3.6481, time 74.65ms, mfu 15.62%
iter 105510: loss 3.6463, time 74.72ms, mfu 15.62%
iter 105520: loss 3.7516, time 74.69ms, mfu 15.62%
iter 105530: loss 3.7158, time 74.71ms, mfu 15.62%
iter 105540: loss 3.5971, time 74.69ms, mfu 15.63%
iter 105550: loss 3.7388, time 74.69ms, mfu 15.63%
iter 105560: loss 3.7039, time 74.73ms, mfu 15.63%
iter 105570: loss 3.6060, time 74.70ms, mfu 15.63%
iter 105580: loss 3.7479, time 74.72ms, mfu 15.63%
iter 105590: loss 3.6339, time 74.72ms, mfu 15.63%
iter 105600: loss 3.6049, time 74.74ms, mfu 15.63%
iter 105610: loss 3.5867, time 74.70ms, mfu 15.63%
iter 105620: loss 3.8317, time 74.69ms, mfu 15.63%
iter 105630: loss 3.7049, time 74.72ms, mfu 15.63%
iter 105640: loss 3.8000, time 74.72ms, mfu 15.63%
iter 105650: loss 3.6497, time 74.65ms, mfu 15.63%
iter 105660: loss 3.5899, time 74.68ms, mfu 15.63%
iter 105670: loss 3.8588, time 74.69ms, mfu 15.63%
iter 105680: loss 3.6039, time 74.68ms, mfu 15.63%
iter 105690: loss 3.5807, time 74.67ms, mfu 15.63%
iter 105700: loss 3.9174, time 74.69ms, mfu 15.63%
iter 105710: loss 3.8174, time 74.64ms, mfu 15.63%
iter 105720: loss 3.5822, time 74.67ms, mfu 15.63%
iter 105730: loss 3.8164, time 74.58ms, mfu 15.63%
iter 105740: loss 3.7401, time 74.80ms, mfu 15.63%
iter 105750: loss 3.7578, time 74.62ms, mfu 15.63%
iter 105760: loss 3.7057, time 74.69ms, mfu 15.63%
iter 105770: loss 3.7172, time 74.71ms, mfu 15.63%
iter 105780: loss 3.7443, time 74.71ms, mfu 15.63%
iter 105790: loss 3.7448, time 74.76ms, mfu 15.63%
iter 105800: loss 3.6849, time 74.67ms, mfu 15.63%
iter 105810: loss 3.7337, time 74.68ms, mfu 15.63%
iter 105820: loss 3.9053, time 74.69ms, mfu 15.63%
iter 105830: loss 3.6836, time 74.76ms, mfu 15.63%
iter 105840: loss 3.6934, time 74.64ms, mfu 15.63%
iter 105850: loss 3.6651, time 74.70ms, mfu 15.63%
iter 105860: loss 3.8381, time 74.64ms, mfu 15.63%
iter 105870: loss 3.8612, time 74.66ms, mfu 15.63%
iter 105880: loss 3.7277, time 74.68ms, mfu 15.63%
iter 105890: loss 3.6389, time 74.75ms, mfu 15.63%
iter 105900: loss 3.7212, time 74.58ms, mfu 15.63%
iter 105910: loss 3.7223, time 74.86ms, mfu 15.63%
iter 105920: loss 3.7234, time 74.68ms, mfu 15.63%
iter 105930: loss 3.5324, time 74.70ms, mfu 15.63%
iter 105940: loss 3.7098, time 74.69ms, mfu 15.63%
iter 105950: loss 4.0040, time 74.70ms, mfu 15.63%
iter 105960: loss 3.7805, time 74.70ms, mfu 15.63%
iter 105970: loss 3.5732, time 74.74ms, mfu 15.63%
iter 105980: loss 3.5414, time 74.70ms, mfu 15.63%
iter 105990: loss 3.6702, time 74.70ms, mfu 15.63%
0.13482284545898438
0.5808906555175781
0.4997520446777344
0.5638885498046875
0.4915008544921875
0.4448814392089844
step 106000: train loss 3.7771, val loss 3.7728
iter 106000: loss 3.8864, time 17172.49ms, mfu 14.07%
